"Name","Value"
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",0.00387852167939004
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0172590719503642
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",-0.0221219677367201
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",-0.00677425728356618
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.000597485138875213
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.00730755927133341
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.00379816602702321
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.00595789917390494
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.00279717727705601
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",-0.01659014999395
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0638703459505797
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",0.0180090275253004
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.0354155927259117
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.000610836903142738
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",-0.0189902253293199
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",0.00306746478182879
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",-0.0261093626852481
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.0294261463613501
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",-0.0867729179464989
"log(CV_GDP)",0.00600099630845491
"Z_CV_CC",-0.00842457836399271
"Z_CV_GE",0.0588452281351228
"Z_factor(Country_name)Afghanistan",0.356468196552176
"Z_factor(Country_name)Azerbaijan",-3.79899446833185
"Z_factor(Country_name)Belize",-6.69661402471868
"Z_factor(Country_name)Bolivia (Plurinational State of)",-1.9511312524137
"Z_factor(Country_name)China",-10.4457025283085
"Z_factor(Country_name)Costa Rica",-12.2213287076634
"Z_factor(Country_name)Ecuador",-4.14092095482518
"Z_factor(Country_name)Egypt",-3.74933669438568
"Z_factor(Country_name)El Salvador",-8.40721853443911
"Z_factor(Country_name)Guatemala",-0.824733842516933
"Z_factor(Country_name)Honduras",-2.61187819856016
"Z_factor(Country_name)Jamaica",-7.38770775741844
"Z_factor(Country_name)Kuwait",-15.1791488863495
"Z_factor(Country_name)Kyrgyzstan",-14.642986534043
"Z_factor(Country_name)Mexico",-4.62240286009431
"Z_factor(Country_name)Myanmar",-0.853815882873148
"Z_factor(Country_name)Nepal",-0.149400465861257
"Z_factor(Country_name)Panama",-11.0133201480778
"Z_factor(Country_name)Singapore",-5.85297606341403
"Z_factor(Country_name)South Africa",-6.58655506802977
"Z_factor(Country_name)Thailand",-17.297355348288
"Z_factor(Country_name)Türkiye",-4.79360169149017
"Z_factor(Country_name)Uruguay",-20.8181692393805
"sigmaSq",0.120726411317013
"gamma",0.99999999
