"Name","Value"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.0840490061069674
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",-0.178261630575447
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",-0.225939630931372
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",0.000190055898248269
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.206300592759842
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",-0.124973562261467
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",0.0619935714023186
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.197439192645684
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0389856434759399
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",-0.394885060195328
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.194796139474546
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.420410439693145
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.132747811904648
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-1.01094111288966
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",0.0325028628574918
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",-0.133481090421058
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0229857153641185
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.00727739592479102
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",0.0268367754891859
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",0.0147601908384155
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.157032825153272
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0419554646157011
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.134014114934398
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.00386671372979674
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.146346711746172
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.197985247718879
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.237216967453629
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",-0.0582001565357032
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.703290821442858
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0446778633836616
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",0.00426494592077587
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",0.0152797684563968
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",-0.131292459858245
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.0129634869725142
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",0.249014141720855
"log(CV_GDP)",-0.077085893386245
"Z_CV_CC",-0.000807592921242616
"Z_CV_GE",0.00544942033499261
"Z_factor(Country_name)Afghanistan",0.12335346732566
"Z_factor(Country_name)Azerbaijan",0.00276321799193861
"Z_factor(Country_name)Belize",-0.102667818460948
"Z_factor(Country_name)Bolivia (Plurinational State of)",0.141949972198861
"Z_factor(Country_name)China",-0.0231793314028234
"Z_factor(Country_name)Costa Rica",-0.158039233705385
"Z_factor(Country_name)Ecuador",-0.0463825763992729
"Z_factor(Country_name)Egypt",-0.0895254295666382
"Z_factor(Country_name)El Salvador",0.0930999053635126
"Z_factor(Country_name)Guatemala",0.0789249855634918
"Z_factor(Country_name)Honduras",-0.141238728586637
"Z_factor(Country_name)Jamaica",-0.149271205470671
"Z_factor(Country_name)Kuwait",-0.136867608294612
"Z_factor(Country_name)Kyrgyzstan",-0.103373880747471
"Z_factor(Country_name)Mexico",-0.04804412907059
"Z_factor(Country_name)Myanmar",-0.166936091565493
"Z_factor(Country_name)Nepal",0.0482990585779933
"Z_factor(Country_name)Panama",-0.0118518413760806
"Z_factor(Country_name)Singapore",-0.100493240626939
"Z_factor(Country_name)South Africa",0.401462215130562
"Z_factor(Country_name)Thailand",-0.121889395929934
"Z_factor(Country_name)Türkiye",0.201593675416208
"Z_factor(Country_name)Uruguay",-0.000820070672294082
"sigmaSq",0.0528305069500403
"gamma",0.888894618845282
