iso3,M49,Country_name,group1,group2,group3,years,CV_GDP,CV_POP,CV_CC,CV_GE,CV_ODA_PC,CV_FDI,CV_FDI_PC,CV_FDI_GDP,GVT_TOTAL,GVT_ECON_AFFAIRS,GVT_AGRI_FORESTRY,GVT_ENERGY,GVT_INDUSTRY,GVT_TRANSPORT,GVT_COMMUNICATION,GVT_ENV_PROTECTION,GVT_HOUSING_AMEN,GVT_HEALTH,GVT_EDUCATION,GVT_SOCIAL_PROTECTION,GVT_OTHER,GVT_TOTAL_PC,GVT_ECON_AFFAIRS_PC,GVT_AGRI_FORESTRY_PC,GVT_ENERGY_PC,GVT_INDUSTRY_PC,GVT_TRANSPORT_PC,GVT_COMMUNICATION_PC,GVT_ENV_PROTECTION_PC,GVT_HOUSING_AMEN_PC,GVT_HEALTH_PC,GVT_EDUCATION_PC,GVT_SOCIAL_PROTECTION_PC,GVT_OTHER_PC,X1.14,X1.56,X1.57,X1.58,X1.62,X1.63,X1.64,X1.77,X1.78,X1.79,X1.80
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2010,15325000000,28284089,0.952380955,3.82775116,214.6931408,54200550,1.91629117,0.353674062,12898,2301,604,272,44,655,173,17,96,393,825,824,8441,456.0161015,81.35315937,21.35476239,9.616714189,1.555644942,23.1578963,6.116513069,0.601044637,3.39413442,13.89473778,29.16834267,29.1329871,298.43634,66,76.9,72.8,80.8,88.3,84.2,92.3,34.3,45.3,44.9,45.8
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2011,17890000000,29347708,0.473933637,4.739336491,229.8557773,57620840,1.96338467,0.322084069,17212,2809,483.6666667,198,33,556,126,65,124,667,886,367,12292,586.4853228,95.7144592,16.79795905,6.938190279,1.153047075,19.21225754,4.414985771,2.214823727,4.225202186,22.72749886,30.1897511,12.5052355,418.8402038,68,74,70,77.9,84.6,80.4,88.7,38.6,44.3,43.9,44.8
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2012,20293000000,30560034,1.421800971,5.687203884,218.1532425,40863940,1.337169324,0.201369635,13683,2294,363.3333333,124,22,457,79,56,110,444,888,319,9573,447.7416485,75.06536151,12.2411557,4.25966637,0.750449208,15.26661878,2.713458473,1.832458694,3.599472435,14.52877965,29.05755929,10.43847006,313.2522693,67,71.3,67.2,75.1,81.2,77.1,85.2,39.9,43.5,43,43.9
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2013,20170000000,31622704,0.947867274,6.161137581,162.9380276,48311350,1.527742536,0.239520823,13417,1912,243,50,11,358,32,60,73,367,957,198,9851,424.2837678,60.46288768,7.684352356,1.58114246,0.347851341,11.32098001,1.011931175,1.897370952,2.308467992,11.60558566,30.26306669,6.261324142,311.5166875,64,68.7,64.7,72.5,78,73.8,82,42.55,42.9,42.4,43.4
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2014,20616000000,32792523,5.288461685,7.211538315,150.7346725,42975260,1.310520084,0.20845586,12258,1824,266,111,20,283,34.33333333,39,45,434,976,514,8426,373.8047237,55.62243564,8.119966868,3.292287967,0.596928078,8.630016056,1.049253945,1.189295499,1.372264037,13.23472427,29.76288223,15.67430478,256.9488173,62,66.4,62.3,70.2,75.1,70.9,79.1,45.2,42.5,42,43
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2015,20057000000,33831764,5.714285851,6.666666508,126.3376652,169146610,4.999639097,0.843329561,11106,1352,289,172,29,375.5,36.66666667,18,58,302,809,293,8274,328.2713843,39.96244476,8.555581379,5.003433475,0.846004814,11.05840495,1.086576716,0.532044383,1.714365234,8.926522424,23.91243921,8.660500233,244.563068,64,64.2,60.3,68,72.4,68.3,76.4,50.5,42.2,41.7,42.7
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2016,18020000000,34700612,3.809523821,7.619047642,117.2721192,93591320,2.697108627,0.519374695,9299,1482,312,233,38,468,39,25,255,365,768,508,6288,267.9779826,42.70818048,8.99119589,6.714578982,1.095081551,13.48679384,1.123899486,0.720448389,7.348573564,10.51854647,22.1321745,14.63951126,181.2071787,66,62.3,58.3,66,70,65.8,73.9,51.95,41.9,41.4,42.4
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2017,18883000000,35688935,3.809523821,7.142857075,106.8044496,51533900,1.443974162,0.272911614,9096,1740,288,327,31,399,50,35,122,406,746,374,6317,254.8689111,48.754607,8.069728054,9.162503728,0.868616561,11.17993574,1.400994454,0.980696118,3.418426467,11.37607497,20.90283725,10.47943852,177.0016393,64,60.4,56.6,64.1,67.6,63.6,71.5,53.4,41.5,41,42
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2018,18336000000,36743039,4.761904716,7.142857075,103.2165374,119435110,3.250550669,0.651369492,9096,1740,288,327,31,399,50,35,122,406,746,374,6317,254.8689111,48.754607,8.069728054,9.162503728,0.868616561,11.17993574,1.400994454,0.980696118,3.418426467,11.37607497,20.90283725,10.47943852,177.0016393,68,58.6,54.8,62.3,65.4,61.4,69.4,58.8,41.2,40.6,41.7
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2019,18876000000,37856121,5.714285851,6.666666508,109.2983051,23404550,0.618250084,0.123991047,9096,1740,288,327,31,399,50,35,122,406,746,374,6317,254.8689111,48.754607,8.069728054,9.162503728,0.868616561,11.17993574,1.400994454,0.980696118,3.418426467,11.37607497,20.90283725,10.47943852,177.0016393,65,56.9,53.1,60.6,63.3,59.2,67.2,60.3,40.9,40.3,41.4
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2020,20136000000,39068979,4.761904716,5.238095284,107.7661756,12970150,0.331980777,0.064412743,9096,1740,288,327,31,399,50,35,122,406,746,374,6317,254.8689111,48.754607,8.069728054,9.162503728,0.868616561,11.17993574,1.400994454,0.980696118,3.418426467,11.37607497,20.90283725,10.47943852,177.0016393,61,55.3,51.5,58.9,61.3,57.2,65.3,61.8,40.7,40.2,41.3
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2021,14278000000,40000412,12.38095284,5.238095284,117.2915531,20600980,0.515019195,0.144284774,9096,1740,288,327,31,399,50,35,122,406,746,374,6317,254.8689111,48.754607,8.069728054,9.162503728,0.868616561,11.17993574,1.400994454,0.980696118,3.418426467,11.37607497,20.90283725,10.47943852,177.0016393,55,53.6,49.9,57.2,59.3,55.3,63.2,63.7,40.8,40.2,41.3
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2022,14501000000,40578842,12.26415062,1.886792421,96.47803752,20600980,0.507677868,0.142065926,9096,1740,288,327,31,399,50,35,122,406,746,374,6317,254.8689111,48.754607,8.069728054,9.162503728,0.868616561,11.17993574,1.400994454,0.980696118,3.418426467,11.37607497,20.90283725,10.47943852,177.0016393,58,52,48.3,55.4,57.4,53.4,61.1,65.6,41.1,40.5,41.7
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2023,17248000000,41454761,13.679245,1.415094376,73.82339748,20600980,0.496950881,0.119439819,13058.09091,2032.264822,376.5533597,296.2727273,37.50988142,393.3972332,53.3083004,35.36758893,150.312253,513.2134387,950.5019763,498.1225296,9476.747036,377.9206792,55.97084561,10.77591845,7.813797721,1.064108144,9.968806695,1.423578022,0.907842119,4.231374926,14.67201948,26.68495057,14.34452716,277.9171363,60,50.4,46.7,53.8,55.5,51.6,59.2,67.5,41.6,41,42.3
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2024,18080000000,42647492,14.99499332,1.485565261,67.13343171,22890609.98,0.536739886,0.126607356,13488.35573,2071.736166,386.483531,302.6432806,38.85671937,390.9466403,53.00065876,35.40909091,155.2332016,531.3833992,978.1126482,517.3863636,9832.048419,388.2865446,56.33742055,10.96889126,7.858074991,1.095839442,9.597802912,1.379000673,0.885547539,4.338875943,15.10952897,27.23827806,14.83800328,287.3169127,59,48.85132355,45.15346555,52.26104578,53.66480045,49.84780707,57.32546099,67.5,42,41.4,42.7
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2025,18393788748,43844111,16.57487982,1.555978355,53.29730758,23301364.4,0.531459388,0.126680613,13918.62055,2111.20751,396.4137022,309.013834,40.20355731,388.4960474,52.69301713,35.45059289,160.1541502,549.5533597,1005.72332,536.6501976,10187.3498,398.6524101,56.70399549,11.16186407,7.90235226,1.12757074,9.22679913,1.334423323,0.86325296,4.44637696,15.54703845,27.79160555,15.33147941,296.7166891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2026,18707639608,45047069,18.15476632,1.62639145,42.22840423,23712118.82,0.526385386,0.126750992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2027,19021490468,46258906,19.73465283,1.696804544,33.3732783,24122873.24,0.521475221,0.126819049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2028,19335341327,47470575,21.31453933,1.767217638,26.28917498,24533627.66,0.516817579,0.126884896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2029,19649192187,48725717,22.89442583,1.837630733,20.62189024,24944382.08,0.511934634,0.126948639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2030,19963043047,50039402,24.47431233,1.908043827,16.0880608,25355136.5,0.506703428,0.127010378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2031,20276893907,51376001,26.05419883,1.978456922,12.46099591,25765890.92,0.501516086,0.127070206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2032,20590744766,52707848,27.63408533,2.048870016,9.559342947,26176645.34,0.49663658,0.12712821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2033,20904595626,54044254,29.21397183,2.11928311,7.238019724,26587399.76,0.491956088,0.127184473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2034,21218446486,55359464,30.79385834,2.189696205,5.380960466,26998154.18,0.487688143,0.127239071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2035,21532297346,56647232,32.37374484,2.260109299,3.895312517,27408908.6,0.483852567,0.127292077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2036,21846148205,57953661,33.95363134,2.330522393,2.706793723,27819663.02,0.480032884,0.127343561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2037,22159999065,59279044,35.53351784,2.400935488,1.75597834,28230417.44,0.476229297,0.127393586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2038,22473849925,60597838,37.11340434,2.471348582,0.995325756,28641171.86,0.472643461,0.127442214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2039,22787700785,61944472,38.69329084,2.541761676,0.386803465,29051926.28,0.468999498,0.127489502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2040,23101551644,63347870,40.27317734,2.612174771,-0.100014545,29462680.7,0.46509347,0.127535506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2000,5273000000,8174785,4.255319118,18.03278732,17.47018925,129930000,15.89399599,2.464062204,14648,6053,359,0,5866,122,0,12,233,436,1246,2738,3605,1637.99541,676.8696217,40.14475371,0,655.9585661,13.64250683,0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76,59.9,55.9,63.6,74,70.2,77.7,80.7,24.3,23.6,25.1
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2001,5475000000,8251771,5.302262783,17.12450218,28.4679788,226510000,27.449865,4.13716895,14648,6053,359,0,5866,122,0,12,233,436,1246,2738,3605,1637.99541,676.8696217,40.14475371,0,655.9585661,13.64250683,0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77,55.7,52,59.2,69,65.3,72.4,88,24.8,24,25.6
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2002,6232000000,8326133,6.349206448,16.21621704,42.9284906,1392440000,167.2372997,22.34338896,14648,6053,359,0,5866,122,0,12,233,436,1246,2738,3605,1637.99541,676.8696217,40.14475371,0,655.9585661,13.64250683,0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76,51.7,48.2,55,64.1,60.6,67.4,94,25.1,24.3,25.9
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2003,7276000000,8400530,10.58201027,18.91891861,36.68083098,3285000000,391.0467554,45.14843321,14648,6053,359,0,5866,122,0,12,233,436,1246,2738,3605,1637.99541,676.8696217,40.14475371,0,655.9585661,13.64250683,0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77,47.9,44.7,51,59.6,56.3,62.7,95.8,25.3,24.5,26.2
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2004,8682000000,8489874,10.34482765,17.91044807,21.16735811,3556100000,418.8636957,40.95945635,14648,6053,359,0,5866,122,0,12,233,436,1246,2738,3605,1637.99541,676.8696217,40.14475371,0,655.9585661,13.64250683,0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77,44.5,41.4,47.4,55.5,52.4,58.4,95.9,25.4,24.6,26.3
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2005,13239000000,8597248,15.60975647,26.96078491,25.07206408,1679920000,195.4020635,12.68917592,14648,6053,359,0,5866,122,0,12,233,436,1246,2738,3605,1637.99541,676.8696217,40.14475371,0,655.9585661,13.64250683,0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,75,41.4,38.5,44.2,51.8,48.8,54.6,94.4,25.2,24.3,26.1
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2006,20983000000,8711380,12.68292713,30.24390221,24.02653524,-583985000,-67.03702513,-2.783133966,14648,6053,359,0,5866,122,0,12,233,436,1246,2738,3605,1637.99541,676.8696217,40.14475371,0,655.9585661,13.64250683,0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,78,38.6,35.9,41.2,48.5,45.7,51.2,88.6,24.5,23.6,25.4
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2007,33050000000,8828311,11.1650486,22.3300972,24.85708536,-4748880000,-537.9148967,-14.36877458,14648,6053,359,0,5866,122,0,12,233,436,1246,2738,3605,1637.99541,676.8696217,40.14475371,0,655.9585661,13.64250683,0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,79,36.1,33.6,38.5,45.5,42.8,48,93,23.5,22.6,24.4
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2008,48852000000,8942638,10.67961121,23.30097008,25.68590278,14090000,1.575597715,0.028842217,14648,6053,359,0,5866,122,0,12,233,436,1246,2738,3605,1637.99541,676.8696217,40.14475371,0,655.9585661,13.64250683,0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,81,33.7,31.4,36,42.7,40.2,45.1,98,22.2,21.3,23.2
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2009,44297000000,9046336,9.090909004,30.14354134,24.31774083,473305000,52.32007743,1.068480936,14875,5156,501,0,4966,106,3,14,279,515,1494,3411,3483,1644.312128,569.9545098,55.3815379,0,548.9515313,11.71745113,0.331625975,1.547587885,30.84121571,56.92912578,165.1497358,377.0587341,385.0177575,81,31.6,29.3,33.7,40.1,37.7,42.3,99.8,20.8,19.9,21.8
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2010,52909000000,9146851,6.666666508,24.4019146,13.40573741,563000000,61.55123769,1.064091175,16697,5952,475,0,5798,76,8,14,269,547,1534,3623,4287,1825.436973,650.7157491,51.93044032,0,633.8793537,8.308870452,0.874617942,1.530581399,29.40902831,59.8020018,167.7079904,396.0926006,468.6858898,81,29.5,27.4,31.5,37.7,35.4,39.8,99.4,19.3,18.4,20.3
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2011,65952000000,9256150,9.478672981,24.64455032,31.3716701,1465000000,158.2731481,2.22131247,21614,9070,575,0,8240,89,5,15,421,642,1681,4600,5184,2335.096125,979.8890467,62.12086018,0,890.2189355,9.615228794,0.540181393,1.620544179,45.48327328,69.35929085,181.6089843,496.9668815,560.0600682,82,27.5,25.5,29.4,35.4,33.2,37.4,97.2,17.8,16.9,18.8
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2012,69684000000,9376181,11.84834099,24.64455032,30.85130295,2004600000,213.7970673,2.876700534,24906,9401,608,0,8421,112,13,16,589,793,1927,5405,6775,2656.305376,1002.647027,64.84516457,0,898.12686,11.94516189,1.386492006,1.706451699,62.81875318,84.57601234,205.5207765,576.4607147,722.5756414,79,25.7,23.9,27.5,33.2,31.2,35.1,99.8,16.4,15.5,17.3
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2013,74164000000,9504409,16.587677,38.86256027,-7.521719519,2632000000,276.9241096,3.548891646,26788,11569,635,3,10412,109,48,18,550,806,1907,5550,6388,2818.481402,1217.224553,66.81109788,0.315642982,1095.491577,11.46836168,5.050287714,1.893857893,57.86788005,84.80274786,200.6437223,583.9395169,672.1091233,78,24.1,22.3,25.7,31.2,29.3,33.1,99.9,15.1,14.3,16
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2014,75235000000,9631138,14.90384579,42.30769348,22.73065771,4430400000,460.0079451,5.888748588,26775,10294,656,3,1121,120,10,19,575,873,2062,4736,8217,2780.045307,1068.824889,68.1124079,0.31148967,116.3933068,12.45958681,1.038298901,1.972767912,59.7021868,90.64349405,214.0972334,491.7383595,853.1702069,78,22.5,20.9,24.1,29.5,27.6,31.2,99.9,14,13.2,14.8
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2015,52997000000,9752850,16.66666603,44.76190567,7.2111953,4047700000,415.0274022,7.637602128,19724,7004,550,4,0,88,41,4,408,711,1630,3621,12665,2022.383201,718.1490539,56.39377208,0.410136524,0,9.023003532,4.203899373,0.410136524,41.83392547,72.90176718,167.1306336,371.2760885,1298.59477,79,21.1,19.6,22.6,27.8,26.1,29.4,99.8,12.9,12.2,13.7
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2016,37830000000,9868428,19.52380943,46.66666794,8.140425257,4500000000,455.999679,11.89532117,12413,3333,380,725,39,268,2,15,298,457,1173,2944,6111,1257.849781,337.7437622,38.50663956,73.46661495,3.951997218,27.15731421,0.202666524,1.51999893,30.19731207,46.30930073,118.8639163,298.3251233,619.247564,78,19.8,18.4,21.2,26.3,24.6,27.8,99.8,11.9,11.2,12.6
