"Variable","Estimate","Std_Error","z_value","p_value","Significance"
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.25384986879056,1,0.25384986879056,0.799611545242822,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_OTHER_PC))",0.0427413815469515,1,0.0427413815469515,0.965907691989584,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_TRANSPORT_PC))",-0.0947664451093345,1,-0.0947664451093345,0.924500339810168,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.058826245303595,1,-0.058826245303595,0.953090503925291,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_EDUCATION_PC))",-0.13316853715196,1,-0.13316853715196,0.894060092906889,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENERGY_PC))",0.0137201459408024,1,0.0137201459408024,0.989053250823347,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0729170532943024,1,0.0729170532943024,0.941872123500848,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HEALTH_PC))",-0.0502583126636304,1,-0.0502583126636304,0.959916543437341,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.124616516513036,1,-0.124616516513036,0.900827152041838,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.129039886322213,1,0.129039886322213,0.897326087928217,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_OTHER_PC))",0.0626512978057622,1,0.0626512978057622,0.950044179875911,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_TRANSPORT_PC))",-0.113591424225968,1,-0.113591424225968,0.909561685824176,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_EDUCATION_PC))",0.927510907434546,1,0.927510907434546,0.353661331239014,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.119712554193751,1,-0.119712554193751,0.904710855074518,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",-0.240886155485549,1,-0.240886155485549,0.809643352561792,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",-0.723226310249439,1,-0.723226310249439,0.469540857061668,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",0.137575115835706,1,0.137575115835706,0.890576223177846,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.242893368206969,1,-0.242893368206969,0.808088003161974,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",0.101513036902788,1,0.101513036902788,0.919143209067226,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",0.145901196715894,1,0.145901196715894,0.883999386857554,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.119143197753074,1,0.119143197753074,0.905161907599812,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",-0.172452623343332,1,-0.172452623343332,0.863081704368814,""
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",0.128754937081863,1,0.128754937081863,0.897551563637331,""
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.39921034418056,1,-0.39921034418056,0.689738221902266,""
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.263775464044857,1,0.263775464044857,0.791952942027165,""
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.0546598100878918,1,-0.0546598100878918,0.956409488372219,""
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-0.558928814873949,1,-0.558928814873949,0.576210303098356,""
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",0.0214082940711375,1,0.0214082940711375,0.982919957370923,""
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",0.00580973120166595,1,0.00580973120166595,0.995364531248602,""
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0655127908303057,1,-0.0655127908303057,0.947765722604604,""
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0117004222001438,1,-0.0117004222001438,0.990664626774028,""
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",0.0633579422506636,1,0.0633579422506636,0.949481477151463,""
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",0.0209875059530479,1,0.0209875059530479,0.98325562228709,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",0.0193788322255784,1,0.0193788322255784,0.984538896675115,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.00811671269497654,1,-0.00811671269497654,0.993523871365282,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0661709192260831,1,0.0661709192260831,0.947241749111638,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.185358678990458,1,0.185358678990458,0.852947716150427,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.0674294053961262,1,0.0674294053961262,0.946239860333028,""
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.409108671000257,1,0.409108671000257,0.682459913209597,""
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.130457407444338,1,-0.130457407444338,0.896204550030008,""
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",0.250872503301258,1,0.250872503301258,0.80191268388653,""
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.628933591692526,1,0.628933591692526,0.529392533175559,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0350094500957525,1,-0.0350094500957525,0.972072205407119,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",-0.0266290550533488,1,-0.0266290550533488,0.978755598891242,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",-0.0164279601890532,1,-0.0164279601890532,0.986892973751723,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",0.183385833147115,1,0.183385833147115,0.854495290883449,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.0246241415859495,1,-0.0246241415859495,0.980354762935117,""
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",0.0305478181257639,1,0.0305478181257639,0.975630157807832,""
"log(CV_GDP)",-0.032484418772084,1,-0.032484418772084,0.974085741491301,""
"Z_CV_CC",1.55182230102208e-06,1,1.55182230102208e-06,0.999998761824945,""
"Z_CV_GE",-9.11468603240404e-08,1,-9.11468603240404e-08,0.999999927275327,""
"Z_factor(Country_name)Afghanistan",2.53592539771482e-08,1,2.53592539771482e-08,0.999999979766243,""
"Z_factor(Country_name)Azerbaijan",-3.6163100175562e-09,1,-3.6163100175562e-09,0.999999997114602,""
"Z_factor(Country_name)Belize",-4.45286810268586e-08,1,-4.45286810268586e-08,0.999999964471253,""
"Z_factor(Country_name)Bolivia (Plurinational State of)",-2.5877732479966e-08,1,-2.5877732479966e-08,0.999999979352557,""
"Z_factor(Country_name)China",-6.88923676920264e-09,1,-6.88923676920264e-09,0.999999994503184,""
"Z_factor(Country_name)Costa Rica",3.84211120099902e-09,1,3.84211120099902e-09,0.999999996934439,""
"Z_factor(Country_name)Ecuador",3.23570263782887e-09,1,3.23570263782887e-09,0.999999997418283,""
"Z_factor(Country_name)Egypt",1.10130203492426e-09,1,1.10130203492426e-09,0.999999999121288,""
"Z_factor(Country_name)El Salvador",-2.16231265435502e-08,1,-2.16231265435502e-08,0.999999982747241,""
"Z_factor(Country_name)Guatemala",8.68254316251329e-08,1,8.68254316251329e-08,0.999999930723329,""
"Z_factor(Country_name)Honduras",5.73863753642095e-09,1,5.73863753642095e-09,0.99999999542123,""
"Z_factor(Country_name)Jamaica",-3.66726992044221e-08,1,-3.66726992044221e-08,0.999999970739419,""
"Z_factor(Country_name)Kuwait",-1.8275232132039e-08,1,-1.8275232132039e-08,0.999999985418474,""
"Z_factor(Country_name)Kyrgyzstan",-1.94640288385721e-08,1,-1.94640288385721e-08,0.999999984469952,""
"Z_factor(Country_name)Mexico",4.62617359073958e-10,1,4.62617359073958e-10,0.999999999630885,""
"Z_factor(Country_name)Myanmar",-1.1640671534264e-08,1,-1.1640671534264e-08,0.999999990712088,""
"Z_factor(Country_name)Nepal",-1.38735775223601e-08,1,-1.38735775223601e-08,0.999999988930487,""
"Z_factor(Country_name)Panama",1.13608914523372e-08,1,1.13608914523372e-08,0.99999999093532,""
"Z_factor(Country_name)Singapore",-5.35700038120061e-10,1,-5.35700038120061e-10,0.999999999572573,""
"Z_factor(Country_name)South Africa",7.99900034097464e-08,1,7.99900034097464e-08,0.999999936177211,""
"Z_factor(Country_name)Thailand",-1.7240517016963e-08,1,-1.7240517016963e-08,0.999999986244058,""
"Z_factor(Country_name)Türkiye",1.21904211745743e-08,1,1.21904211745743e-08,0.999999990273451,""
"Z_factor(Country_name)Uruguay",-1.25867141476295e-08,1,-1.25867141476295e-08,0.999999989957255,""
"sigmaSq",0.0311957091904776,1,0.0311957091904776,0.975113461820558,""
"gamma",0.0499999935619271,1,0.0499999935619271,0.960122393453677,""
