"Variable","Estimate","Std_Error","z_value","p_value","Significance"
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_COMMUNICATION_PC))",0.213115606438902,0.0554544079060955,3.84307784513333,0.000121500908928603,"***"
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ECON_AFFAIRS_PC))",0.271807495801893,0.102959349008898,2.6399496346699,0.00829183489371178,"**"
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_EDUCATION_PC))",0.315771452750659,0.158596268915739,1.99103960584612,0.0464765332026683,"*"
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENERGY_PC))",0.0347404747968459,0.0200370149279888,1.7338148881807,0.0829509331506939,"."
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENV_PROTECTION_PC))",-0.0469909157723919,0.0446472980436045,-1.05249181543973,0.292573963633775,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HEALTH_PC))",-0.341371584045395,0.149374655727394,-2.28533804736187,0.0222930136177712,"*"
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HOUSING_AMEN_PC))",0.0966939522285008,0.0505142294894985,1.91419236135439,0.0555955814257753,"."
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.149761204164052,0.0943438025779309,1.58739843075908,0.112422434496356,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_OTHER_PC))",-0.168329278670859,0.107428697869627,-1.5668930370462,0.117139695481915,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_TRANSPORT_PC))",-0.00416910924697325,0.0922309286920045,-0.0452029412052822,0.963945549905738,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.138064431303314,0.0494727595170354,-2.79071619717864,0.00525915638108047,"**"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_EDUCATION_PC))",-0.33462148544384,0.0856861388161428,-3.90519972153068,9.41475972278729e-05,"***"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENERGY_PC))",0.0337413974267545,0.0116687062774556,2.89161425649594,0.00383268202959182,"**"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0387026294435772,0.0177946269567705,2.17496155089959,0.0296329977764977,"*"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HEALTH_PC))",0.198234885696498,0.0840795162061039,2.35770725904946,0.0183881873219046,"*"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HOUSING_AMEN_PC))",0.012475464554387,0.040911551739891,0.304937457119788,0.760413786857815,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.035960206087115,0.0497186751697172,0.72327361830063,0.469511797607113,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_OTHER_PC))",0.0833094664077134,0.0677440874338239,1.22976734300384,0.21878424057767,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_TRANSPORT_PC))",-0.278729364201522,0.0600842657217746,-4.63897429473803,3.50142595672537e-06,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_EDUCATION_PC))",-0.0262951739793816,0.235889488329649,-0.111472427896553,0.91124172866319,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.134041739027764,0.0242155896753027,-5.53534895598565,3.10609312975668e-08,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",-0.164280658294348,0.0308099403499512,-5.33206674301815,9.71012342353335e-08,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",0.111067686517545,0.15625633225807,0.710804387332653,0.477205461516647,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",-0.115324131927425,0.0652266592040872,-1.76805210223305,0.0770521937761534,"."
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.135308728990407,0.0680309053220539,-1.98893030086642,0.046708896693759,"*"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",0.129648138283425,0.130609403226444,0.992640155155193,0.320885348628037,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",0.160262411887223,0.105927770451804,1.51294048013727,0.130294778264523,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.223550368372818,0.0467339316672091,4.78347017675964,1.72294465200732e-06,"***"
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.108438757776952,0.092040194904809,1.17816740706712,0.238729873440837,""
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",0.675295583591633,0.269476987936493,2.50594898199908,0.012212323953407,"*"
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.56824788611251,0.107459666476042,-5.28801088582572,1.23653621310186e-07,"***"
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.143121322642523,0.161769128101908,0.884725808451924,0.376304532550453,""
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.113704993129151,0.211345160543101,-0.538006135730573,0.590572812614333,""
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-0.0838148584754966,0.203652565430013,-0.411558078330717,0.680663363873316,""
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",0.025214397449124,0.0082592777290657,3.05285743817411,0.0022667359720661,"**"
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",-0.0938803121959788,0.0360126242353452,-2.60687228962999,0.00913734331409872,"**"
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0718426858559797,0.0135010989918823,-5.32124724803336,1.03058221971323e-07,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0337562794499841,0.0192983769270251,1.74917712394312,0.0802604070764399,"."
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",-0.0166776504258184,0.0241052919810665,-0.691866766804479,0.489021002604705,""
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",0.000632139443568759,0.0144444712288508,0.043763418788647,0.965092986708965,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.12834663745931,0.0652473146520572,-1.96707922990764,0.0491740773578617,"*"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",0.0281410339709256,0.0199331397459461,1.41177126782793,0.158017321082895,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0315412309020782,0.0227875957008976,1.38414035934628,0.166315480991206,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.0969446288440789,0.0404468560818687,2.39683966160071,0.0165371583697764,"*"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.0503709067738446,0.0218976715305975,2.30028597805304,0.0214320235485715,"*"
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.311046587338509,0.0949648331093059,3.27538707913581,0.00105517288230232,"**"
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0162520715767392,0.143390138014716,0.113341627267778,0.909759716062767,""
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",0.403326256850527,0.167814470589259,2.4034057100934,0.0162431552940258,"*"
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.0549055794141356,0.193958035207042,0.283079684507663,0.777115754341423,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0450402598865011,0.0465927093734524,-0.966680420438571,0.333703817984483,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",0.0840754926741456,0.0734105314280197,1.145278355008,0.252093869290328,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",-0.0653091804384059,0.0475482848110653,-1.37353388661472,0.169586434108127,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",0.0835220875638356,0.085937878722035,0.971889099496938,0.331105723229188,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.0328105897126358,0.0639896943356505,-0.512748030027017,0.60812758748145,""
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",0.240815511485343,0.111619496540453,2.15746817490856,0.0309692042463077,"*"
"log(CV_GDP)",-0.129114777485044,0.0127932087461756,-10.0924467072142,5.96635223457287e-24,"***"
"Z_CV_CC",0.0113957079961188,0.00255173704223132,4.46586298177262,7.97466382906158e-06,"***"
"Z_CV_GE",-0.00333022353448797,0.00275798406657559,-1.20748468957723,0.227245537821302,""
"Z_factor(Country_name)Afghanistan",1.1128646276534,0.103401126286751,10.7625967686968,5.16926471370314e-27,"***"
"Z_factor(Country_name)Azerbaijan",0.00863373187466818,0.24852055073285,0.034740514815409,0.972286654261598,""
"Z_factor(Country_name)Belize",-0.358510237722828,0.125834630703185,-2.84905860747087,0.00438488022461033,"**"
"Z_factor(Country_name)Bolivia (Plurinational State of)",0.181731298116255,0.102630663962101,1.77073099890851,0.076605445026465,"."
"Z_factor(Country_name)China",-0.208734559833111,0.177364854802774,-1.17686539458575,0.239249236225787,""
"Z_factor(Country_name)Costa Rica",-0.846984922335888,0.176766465201354,-4.79154754478511,1.65499790075963e-06,"***"
"Z_factor(Country_name)Ecuador",-0.0795052666521024,0.165328928685771,-0.480891440379516,0.630593656606953,""
"Z_factor(Country_name)Egypt",0.328912716328357,0.146692595451499,2.24219031176052,0.0249490750407058,"*"
"Z_factor(Country_name)El Salvador",0.093013850561008,0.123105409243331,0.75556266075324,0.449911450134176,""
"Z_factor(Country_name)Guatemala",0.976365975599061,0.0968415075734815,10.0821021900987,6.62923874260269e-24,"***"
"Z_factor(Country_name)Honduras",0.777259782320381,0.124656886426042,6.23519329420698,4.51220586110475e-10,"***"
"Z_factor(Country_name)Jamaica",-0.252148624070817,0.164582341761734,-1.53205150304552,0.125509725911319,""
"Z_factor(Country_name)Kuwait",0.0405571265561541,0.227503588300364,0.178270271951087,0.858510724374566,""
"Z_factor(Country_name)Kyrgyzstan",0.0369351640386004,0.292110705874748,0.12644234975228,0.899381780886284,""
"Z_factor(Country_name)Mexico",-0.356342854873153,0.157829732743629,-2.25776758712491,0.0239601529955285,"*"
"Z_factor(Country_name)Myanmar",-1.01610765241601,0.117844256626601,-8.62246223535211,6.55295778854045e-18,"***"
"Z_factor(Country_name)Nepal",-0.00904245532934003,0.12558019173006,-0.072005427008562,0.942597588936392,""
"Z_factor(Country_name)Panama",-0.0584684160525196,0.180099481663964,-0.324645110093166,0.745449681935942,""
"Z_factor(Country_name)Singapore",-0.599964585971769,0.275417089652189,-2.17838546885176,0.0293773508080331,"*"
"Z_factor(Country_name)South Africa",0.27916285127064,0.182764515260548,1.52744558139564,0.126650249358868,""
"Z_factor(Country_name)Thailand",-0.421948591514562,0.17525266793441,-2.40765859080946,0.0160551873121678,"*"
"Z_factor(Country_name)Türkiye",0.059228656285088,0.152518808318572,0.38833673655104,0.697766854437301,""
"Z_factor(Country_name)Uruguay",-0.586527341962424,0.208699466873317,-2.81039214306405,0.00494811705763373,"**"
"sigmaSq",0.0368492665201778,0.00186671463689211,19.7401712034187,9.7447285263274e-87,"***"
"gamma",0.999914425461789,0.00178049672921957,561.592958331393,0,"***"
