"Variable","Estimate","Std_Error","z_value","p_value","Significance"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0349228132957683,0.126582216196357,-0.275890360788084,0.782632277679882,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_OTHER_PC))",-0.0507104960769894,0.232860556231046,-0.217771944281856,0.82760680515989,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_TRANSPORT_PC))",-0.0717180131765268,0.12907876465739,-0.5556143442098,0.578474523388672,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_EDUCATION_PC))",0.722746481931717,0.692139957506793,1.04422013798362,0.296383551941293,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.0247402462124208,0.10084196440065,-0.245336813492909,0.806195649514518,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",-0.135169475994759,0.154794034980726,-0.873221477892151,0.382542370223094,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",-0.610126778860525,0.564069429082644,-1.08165191624156,0.279407226449512,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",0.0223994688268148,0.341624961372035,0.0655674243967829,0.947722224848242,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0385138460099375,0.181905907532833,-0.211723998039954,0.83232236477963,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",-0.0840258121638828,0.504230061780039,-0.166641813991125,0.867651890877911,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",0.0804303154480759,0.326599876158504,0.246265603018912,0.805476634924222,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.0533624422560704,0.171194148560588,0.311707162334376,0.755263084224175,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0795079443095272,0.282815743457588,0.281129838592068,0.778610815784603,""
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",0.157924011657883,0.693239416409568,0.227805874737771,0.819797159391339,""
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.184337562081504,0.451187313331202,-0.408561049113959,0.682861820212517,""
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0223070767451306,0.503298252934489,0.0443217845781678,0.964647907153108,""
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.239057047181804,0.540253378063707,-0.442490610680853,0.658134223216085,""
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-0.865344827174091,0.561646024220256,-1.54072990790857,0.123382534641154,""
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",0.0112478021781052,0.0378917092579585,0.296840717887194,0.766588117375009,""
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",0.00874637435355844,0.158207921798483,0.0552840480687125,0.955912170526717,""
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.026739688893722,0.0607051422343655,-0.440484741646557,0.659586061054597,""
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0289827429609687,0.0758261537952225,-0.382226204420707,0.702293586489466,""
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",0.0127956888709962,0.0921315549587714,0.138884976778285,0.889541042701024,""
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",0.00167495156731279,0.0437355747974474,0.0382972345755142,0.969450695659555,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.149036647173431,0.272489362949727,-0.546944825882719,0.584416638265898,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0239052986662358,0.0774754732141852,-0.30855311590222,0.757661489699408,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0983790610179182,0.0858846507311439,1.14547896720087,0.252010803232816,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.00132959768598706,0.151672839676317,0.00876622135396515,0.993005656907163,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.111461908218539,0.079212104511838,1.4071322672898,0.159388171556943,""
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.171287750432085,0.494250669718378,0.34656048221378,0.728921538592693,""
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.212487221617731,0.354474690301951,0.599442576384588,0.548877792137553,""
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",0.278887011690244,0.469589283515762,0.593895605117408,0.552581938686263,""
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.675543477272932,0.561078945486551,1.20400788998974,0.228586529005387,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.00830282913039285,0.15099362880295,0.0549879435060684,0.956148068949119,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",0.104479754960691,0.372953874475036,0.28014122418692,0.779369158057533,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",-0.101054123971726,0.199571104032782,-0.50635649114376,0.612606412324576,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",-0.179046789224012,0.246256659386686,-0.727073897899598,0.467180687686266,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.0458681554552083,0.229381732159091,-0.199964291068286,0.841508508655227,""
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",0.126194488856437,0.300672553795256,0.419707376890707,0.674699235428191,""
"log(CV_GDP)",-0.0842933356417657,0.0501528429376469,-1.68072896179713,0.0928155724353248,"."
"Z_CV_CC",0.0150349666667876,0.0104494030271439,1.43883498681523,0.150197281074061,""
"Z_CV_GE",0.00420350301768828,0.00986622192112046,0.426049915691629,0.670071474148424,""
"Z_factor(Country_name)Afghanistan",0.341507881852713,0.563654232966234,0.605881872039753,0.544593197990578,""
"Z_factor(Country_name)Azerbaijan",-0.0819714376136731,0.566701670129871,-0.144646543206565,0.884989947471696,""
"Z_factor(Country_name)Belize",-1.00202355090431,0.541485750161197,-1.85050770146032,0.0642404090644068,"."
"Z_factor(Country_name)Bolivia (Plurinational State of)",-0.176194529017375,0.488598510638294,-0.360612087800264,0.718389451780032,""
"Z_factor(Country_name)China",-0.724621920490138,0.565650619185759,-1.28104150497212,0.200179088077323,""
"Z_factor(Country_name)Costa Rica",-1.38151689428647,0.334235130732856,-4.13336830050541,3.57485177699216e-05,"***"
"Z_factor(Country_name)Ecuador",-0.748260948844218,0.319269944812814,-2.34366234905988,0.0190954496570382,"*"
"Z_factor(Country_name)Egypt",-0.783646220500073,0.225891360489968,-3.46912878297033,0.00052214909687295,"***"
"Z_factor(Country_name)El Salvador",-0.561155022118715,0.396892834761628,-1.41387037751826,0.157399964943594,""
"Z_factor(Country_name)Guatemala",-0.188790068094739,0.661382633376061,-0.285447573866659,0.775301264190438,""
"Z_factor(Country_name)Honduras",-0.446097845645007,0.329484622374607,-1.35392614814605,0.17575994034102,""
"Z_factor(Country_name)Jamaica",-0.775066225867036,0.387900813934927,-1.99810414936912,0.0457053699942508,"*"
"Z_factor(Country_name)Kuwait",-1.18463071390042,0.282376773232322,-4.19521301394638,2.72615262568915e-05,"***"
"Z_factor(Country_name)Kyrgyzstan",-0.963859770919307,0.69418731194666,-1.38847218082454,0.164993310167556,""
"Z_factor(Country_name)Mexico",-0.639377376856137,0.394885255167888,-1.61914725477481,0.105415583506762,""
"Z_factor(Country_name)Myanmar",-0.715857509094533,0.352840122915059,-2.02884383777087,0.0424741986294142,"*"
"Z_factor(Country_name)Nepal",-0.0764917850595462,0.618608516000483,-0.123651361209981,0.901591324134479,""
"Z_factor(Country_name)Panama",-0.811555763709883,0.412742104756103,-1.96625387707766,0.0492692917425503,"*"
"Z_factor(Country_name)Singapore",-1.90204829922599,0.424266657330604,-4.48314348149174,7.35514384741201e-06,"***"
"Z_factor(Country_name)South Africa",0.241604650632077,0.412327354604512,0.585953485583839,0.557906773193144,""
"Z_factor(Country_name)Thailand",-0.761296981440308,0.405922824397978,-1.87547222201507,0.0607277874973299,"."
"Z_factor(Country_name)Türkiye",-0.568595703052133,0.568665514973147,-0.999877235529188,0.317369922325578,""
"Z_factor(Country_name)Uruguay",-1.4971203875089,0.420352985668533,-3.56157905034947,0.000368631082158949,"***"
"sigmaSq",0.0559465880650416,0.0053936961128552,10.3725880906972,3.30451507042955e-25,"***"
"gamma",0.999023818333596,0.00659985926570505,151.370472931876,0,"***"
