"Variable","Estimate","Std_Error","z_value","p_value","Significance"
"I(log(GVT_TRANSPORT_PC)^2)",-0.0658770256684397,0.779463543245869,-0.084515852266948,0.93264629964748,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_COMMUNICATION_PC))",-0.078872785797765,0.859114008339226,-0.0918071234226944,0.926851284294709,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.00704150072901586,0.905575262838762,-0.00777572115534874,0.993795934659302,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_EDUCATION_PC))",0.121779469805976,0.898118046333391,0.135594057265797,0.892142203677791,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENERGY_PC))",-0.0441384033448561,0.839480922003668,-0.0525782089716903,0.958067979671473,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENV_PROTECTION_PC))",-0.021546078806084,0.607562244121743,-0.035463162852112,0.971710419672705,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HEALTH_PC))",0.199998410131795,0.889104003953316,0.224943774004527,0.822023015078731,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HOUSING_AMEN_PC))",0.272748246376488,0.905463607049144,0.30122496835114,0.763242951514936,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0984551136320701,0.891957330680189,0.110380968063786,0.912107246174884,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_OTHER_PC))",-0.044122467994815,0.859404300774511,-0.0513407577260796,0.959053990942845,""
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_TRANSPORT_PC))",-0.16985731763267,0.91618425904591,-0.185396459233599,0.852918085404871,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.00301142741241629,0.77854837923712,-0.00386800293048855,0.996913787876325,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_EDUCATION_PC))",0.0590978579607804,0.899016510303174,0.0657361208425982,0.947587914320553,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENERGY_PC))",-0.0109094162009966,0.39560826211758,-0.027576310319207,0.978000076105349,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.00529594926904781,0.463315628417477,0.0114305431205438,0.990879944723283,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HEALTH_PC))",-0.0886738297768225,0.863559755703784,-0.10268406927388,0.918213717680335,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.10835226638004,0.821961058446982,-0.131821654160552,0.895125358472541,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0600851391205597,0.726081557044913,0.0827526033922427,0.934048256812808,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_OTHER_PC))",0.00922151032530646,0.839635107727493,0.010982759344431,0.991237202047332,""
"I(log(GVT_COMMUNICATION_PC) * log(GVT_TRANSPORT_PC))",0.0961939295580366,0.86582171506591,0.111101313219794,0.911536007391746,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_EDUCATION_PC))",0.384972177295225,0.877687639078079,0.438620940018706,0.660936221546684,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.0840490061069674,0.652038998795158,-0.128901808422922,0.897435345694679,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",-0.178261630575447,0.700939490606418,-0.254318144382511,0.799249783331505,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",-0.225939630931372,0.878856407766905,-0.257083670249915,0.797114183248449,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",0.000190055898248269,0.846027844566268,0.000224644968211069,0.99982075924971,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.206300592759842,0.770807127793334,-0.267642300286505,0.788974667463421,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",-0.124973562261467,0.858903123039365,-0.145503676618649,0.884313213121363,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",0.0619935714023186,0.880797919806087,0.0703834216774341,0.943888486106975,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.197439192645684,0.843301962488009,0.23412632891684,0.814886906376967,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0389856434759399,0.850962114467653,0.0458136065203428,0.963458813763636,""
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",-0.394885060195328,0.885639496098695,-0.445875620876016,0.655687093331469,""
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.194796139474546,0.889156878808169,-0.219079606891927,0.826588036251101,""
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.420410439693145,0.872292078350643,0.481960630077107,0.629833914193882,""
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.132747811904648,0.866911945204542,-0.153127215098331,0.878297954419895,""
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-1.01094111288966,0.897911929707444,-1.12588003282131,0.26021630205681,""
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",0.0325028628574918,0.330268671728214,0.0984133998765682,0.921604034769205,""
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",-0.133481090421058,0.788688043851816,-0.169244470562986,0.86560435183457,""
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0229857153641185,0.62981131717512,-0.0364961929665155,0.970886714261423,""
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.00727739592479102,0.589686296737226,-0.012341131148981,0.990153451938004,""
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",0.0268367754891859,0.680706832617098,0.0394248657472809,0.968551655318202,""
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",0.0147601908384155,0.52096787363202,0.0283322476979477,0.977397160973813,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.157032825153272,0.79261223018435,-0.198120618346689,0.842950693458795,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0419554646157011,0.748870149183242,-0.0560250193727978,0.955321875882274,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.134014114934398,0.606427446913954,0.220989527463477,0.825100587279618,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.00386671372979674,0.728122825878391,0.0053105239835491,0.995762834819614,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.146346711746172,0.662685513511236,0.220838857591371,0.825217906461676,""
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.197985247718879,0.851937968927981,0.232393971086897,0.816232031138695,""
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.237216967453629,0.864714450060742,-0.274329829271345,0.783831163030288,""
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",-0.0582001565357032,0.859035495406762,-0.0677505840525773,0.945984181532863,""
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.703290821442858,0.914621080765283,0.768942282474398,0.441927575079914,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0446778633836616,0.82003281751067,0.054483018764161,0.956550337556302,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",0.00426494592077587,0.733614889901784,0.00581360326716769,0.995361441839493,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",0.0152797684563968,0.795025409098414,0.0192192202683491,0.984666224877317,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",-0.131292459858245,0.751474476186614,-0.174713132672839,0.861305048116029,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.0129634869725142,0.777322879832927,-0.0166770943051367,0.9866942207171,""
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",0.249014141720855,0.851442330591488,0.29246154762809,0.769933755819027,""
"log(CV_GDP)",-0.077085893386245,0.239367285371049,-0.322040220603882,0.747422224606703,""
"Z_CV_CC",-0.000807592921242616,0.0344172613519372,-0.0234647641770358,0.981279544854684,""
"Z_CV_GE",0.00544942033499261,0.0317068714083001,0.171868749357784,0.863540715363797,""
"Z_factor(Country_name)Afghanistan",0.12335346732566,0.995548342227513,0.123905050205457,0.901390454279206,""
"Z_factor(Country_name)Azerbaijan",0.00276321799193861,0.998354698128429,0.00276777181208111,0.997791640422861,""
"Z_factor(Country_name)Belize",-0.102667818460948,0.910712042955381,-0.112733568480963,0.910241787083451,""
"Z_factor(Country_name)Bolivia (Plurinational State of)",0.141949972198861,0.980729728729121,0.144739134585843,0.884916839553631,""
"Z_factor(Country_name)China",-0.0231793314028234,0.990371890023889,-0.0234046741797814,0.981327476572222,""
"Z_factor(Country_name)Costa Rica",-0.158039233705385,0.996017715753773,-0.158671107155743,0.873928002900086,""
"Z_factor(Country_name)Ecuador",-0.0463825763992729,0.997635926886115,-0.0464924880402465,0.96291772128923,""
"Z_factor(Country_name)Egypt",-0.0895254295666382,0.99497518097067,-0.0899775504744748,0.928305054580068,""
"Z_factor(Country_name)El Salvador",0.0930999053635126,0.98856416985274,0.0941768963540133,0.924968637230457,""
"Z_factor(Country_name)Guatemala",0.0789249855634918,0.99342998053728,0.0794469535948639,0.936677123070151,""
"Z_factor(Country_name)Honduras",-0.141238728586637,0.997214722649667,-0.141633216376265,0.887369728531617,""
"Z_factor(Country_name)Jamaica",-0.149271205470671,0.995783224645272,-0.149903314071037,0.880840897013679,""
"Z_factor(Country_name)Kuwait",-0.136867608294612,0.997458034003602,-0.137216407737227,0.89085974208306,""
"Z_factor(Country_name)Kyrgyzstan",-0.103373880747471,0.998610772144877,-0.103517690406482,0.917552110005086,""
"Z_factor(Country_name)Mexico",-0.04804412907059,0.997842101297035,-0.0481480276369782,0.961598270045096,""
"Z_factor(Country_name)Myanmar",-0.166936091565493,0.998004284157593,-0.167269914784386,0.867157675132495,""
"Z_factor(Country_name)Nepal",0.0482990585779933,0.991987132587742,0.0486891986713559,0.961166983879151,""
"Z_factor(Country_name)Panama",-0.0118518413760806,0.985771147963978,-0.0120229136352383,0.99040733393917,""
"Z_factor(Country_name)Singapore",-0.100493240626939,0.998843991748392,-0.100609546092412,0.919860418475863,""
"Z_factor(Country_name)South Africa",0.401462215130562,0.687118070441476,0.584269621773476,0.559038927002318,""
"Z_factor(Country_name)Thailand",-0.121889395929934,0.989308734907705,-0.123206630679659,0.901943475053042,""
"Z_factor(Country_name)Türkiye",0.201593675416208,0.979149508949534,0.205886510255706,0.836879562969753,""
"Z_factor(Country_name)Uruguay",-0.000820070672294082,0.970209354833554,-0.000845251252431771,0.999325587155991,""
"sigmaSq",0.0528305069500403,0.0332615684680815,1.58833480750427,0.112210650598744,""
"gamma",0.888894618845282,0.920724639981185,0.965429380562083,0.334329791456518,""
