"Variable","Estimate","Std_Error","z_value","p_value","Significance"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",-0.104544995707216,0.00925941223478892,-11.2906729991376,1.4591509935741e-29,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",0.00686431537020004,0.0309757833892468,0.221602639840998,0.824623227292071,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",-0.0178269488097441,0.0126319032199715,-1.41126388472951,0.158166819239204,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0324699334050943,0.015754542757931,2.06098862429686,0.0393041253662113,"*"
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",0.976169858718865,0.106048523542054,9.20493587382911,3.41875296837016e-20,"***"
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0349725873582786,0.0260264302071085,-1.34373354624434,0.17903456537488,""
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.162341512959916,0.0320390122317333,-5.0669949430939,4.04145015151163e-07,"***"
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",0.0426127048873025,0.0650665247697621,0.654909802515005,0.512525828591798,""
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-0.8398371952225,0.0206187916829861,-40.7316397650744,0,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",-0.0237971680536623,0.00348452274947032,-6.82939092800577,8.52759030823001e-12,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",0.0929343051484707,0.00389668630850175,23.8495731477557,1.02301982603541e-125,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0307657507005335,0.00669841004862603,-4.59299303524187,4.36933650508253e-06,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0330029676430097,0.00567174157358015,-5.81884192268961,5.92567408253403e-09,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",0.0342388509717888,0.00592507961982977,5.77863137183842,7.53107273728210e-09,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",0.00240024285101036,0.00501088569556255,0.479005708139766,0.631934567853959,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.122926615793086,0.00833822930403231,-14.7425324143628,3.43652660956526e-49,"***"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0419324891231545,0.00418416988421203,-10.0216985169213,1.22381414434802e-23,"***"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0799629400970252,0.00560526429859723,14.2656859404536,3.58053904589435e-46,"***"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.00707737476144323,0.0130910754100638,0.540625925659436,0.58876544453214,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.0774000470501408,0.00431458481763874,17.9391645596389,5.83254182570939e-72,"***"
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.00211404127126396,0.0160325284994485,0.13185950496434,0.895095419235555,""
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.372461691174688,0.0291511659447646,12.7769054548427,2.20676313572761e-37,"***"
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",-0.157538638412692,0.0317112316321309,-4.96791295400424,6.76773272965803e-07,"***"
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.843397645536024,0.0285081027063137,29.5844888109385,2.36592225720976e-192,"***"
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0409024694707337,0.00923003315620553,-4.43145422974284,9.35996826660372e-06,"***"
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",0.200427954097693,0.0169807849480744,11.8032207998972,3.75652787811118e-32,"***"
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",-0.189343279319352,0.0036323834357814,-52.1264570954141,0,"***"
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",0.00698897815129213,0.0167593301194472,0.417020137528185,0.676663678320628,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.0479297256265707,0.0142330706786422,-3.36749017192003,0.000758557301074925,"***"
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",0.0428881301834585,0.0245684900772802,1.74565592140802,0.080870758744393,"."
"log(CV_GDP)",-0.152128656634444,0.00232077109590186,-65.5509097399053,0,"***"
"Z_CV_CC",0.00848754236566886,0.00278794314701422,3.04437426378608,0.00233164873180185,"**"
"Z_CV_GE",0.00642583053502127,0.0029809204672173,2.15565312986019,0.0311107605850089,"*"
"Z_factor(Country_name)Afghanistan",0.53195370841946,0.0682542132317115,7.79371240590771,6.50685550560218e-15,"***"
"Z_factor(Country_name)Azerbaijan",-0.464199868889168,0.153069775391559,-3.03260305766912,0.00242454292831496,"**"
"Z_factor(Country_name)Belize",-1.05764732413529,0.133660124665732,-7.91296077854441,2.51338559276679e-15,"***"
"Z_factor(Country_name)Bolivia (Plurinational State of)",0.151034336652115,0.0971810158913539,1.55415474171383,0.120147510125454,""
"Z_factor(Country_name)China",-0.579867381275109,0.153158364610646,-3.78606407001816,0.000153052228192772,"***"
"Z_factor(Country_name)Costa Rica",-1.24705391913162,0.162557817977676,-7.67144843998135,1.70064839992206e-14,"***"
"Z_factor(Country_name)Ecuador",-0.61511051859701,0.129463366900164,-4.75123220819179,2.02180789074518e-06,"***"
"Z_factor(Country_name)Egypt",-0.806566356644478,0.107227250331482,-7.52202778818875,5.39331172239896e-14,"***"
"Z_factor(Country_name)El Salvador",-0.641385090887621,0.119323764198984,-5.37516642383198,7.65119784717113e-08,"***"
"Z_factor(Country_name)Guatemala",-0.245958153103669,0.0931142851672455,-2.64146529892697,0.00825482629320102,"**"
"Z_factor(Country_name)Honduras",-0.479203933258835,0.0851006523558278,-5.63102537986619,1.79141360485799e-08,"***"
"Z_factor(Country_name)Jamaica",-0.549742232231603,0.15594531232893,-3.5252244778737,0.000423124074744864,"***"
"Z_factor(Country_name)Kuwait",-1.08836217416444,0.155042781986921,-7.0197539041595,2.22259371584041e-12,"***"
"Z_factor(Country_name)Kyrgyzstan",-2.40398618709722,0.396240613589589,-6.06698582792722,1.30333052744392e-09,"***"
"Z_factor(Country_name)Mexico",-0.725099055583689,0.144317659932215,-5.02432658570174,5.05202049650736e-07,"***"
"Z_factor(Country_name)Myanmar",-0.769513853124046,0.0965236422178198,-7.97228363376016,1.55768795835403e-15,"***"
"Z_factor(Country_name)Nepal",-0.0416472137282284,0.0871207132869435,-0.478040320802446,0.632621507121813,""
"Z_factor(Country_name)Panama",-0.829365012977844,0.149425484393849,-5.55035853718126,2.85084316998143e-08,"***"
"Z_factor(Country_name)Singapore",-2.2695202308214,0.27750231947157,-8.17838292358457,2.87678321707045e-16,"***"
"Z_factor(Country_name)South Africa",0.816438739381487,0.157588778470451,5.18081774162984,2.20915267363758e-07,"***"
"Z_factor(Country_name)Thailand",-0.815846438752286,0.154248738026586,-5.28916118984176,1.22878568553152e-07,"***"
"Z_factor(Country_name)Türkiye",0.137839077941695,0.157136057219603,0.87719572694293,0.380380336630808,""
"Z_factor(Country_name)Uruguay",-1.24433900454893,0.191846964621334,-6.48610212314274,8.80854721121462e-11,"***"
"sigmaSq",0.0410506302849203,0.00293360174181489,13.9932526286012,1.71390530692256e-44,"***"
"gamma",0.999970771017034,1.29051846724145e-05,77485.9714448352,0,"***"
