"Variable","Estimate","Std_Error","z_value","p_value","Significance"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_EDUCATION_PC))",0.00429530140443634,0.00079914623454185,5.37486284584552,7.66409983753931e-08,"***"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENERGY_PC))",-0.00688476871371857,0.000157799159206223,-43.6299454848239,0,"***"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENV_PROTECTION_PC))",-0.00397884455151093,0.000344439763116204,-11.5516411796178,7.24240639570073e-31,"***"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HEALTH_PC))",0.0191742385325042,0.00133728221089583,14.3382140106834,1.26263111643447e-46,"***"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HOUSING_AMEN_PC))",0.0053131885985711,0.000509146833950286,10.4354740995795,1.70759199155857e-25,"***"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0122264151454873,0.000575921087923191,-21.2293236033023,5.11940147096978e-100,"***"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_OTHER_PC))",0.012896454737021,0.00115332876569534,11.1819414555621,4.99843621495616e-29,"***"
"I(log(GVT_COMMUNICATION_PC) * log(GVT_TRANSPORT_PC))",0.00251365114386196,0.000629952761486656,3.99022164444502,6.60115790704215e-05,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_EDUCATION_PC))",-0.10453353963137,0.00284931986182344,-36.6871901719288,1.16893769661616e-294,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.00331058494264596,0.000214702958692622,-15.4193727129095,1.21276614340675e-53,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",0.0386399178071775,0.000432983897144231,89.2410042544981,0,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",-0.074300566744152,0.00184867723396924,-40.1912055706032,0,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",0.0374567816476637,0.000922313154784526,40.6117829430878,0,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0435752395776009,0.000747650698923603,58.2828848288865,0,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",0.10486146827179,0.00176264503986271,59.4909728846811,0,"***"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",-0.0208639094087646,0.00123230072466477,-16.9308586704276,2.66464386172787e-64,"***"
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.0133545463610941,0.000367119995080254,36.3765159622395,1.00116673454133e-289,"***"
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",-0.00419425894642048,0.00145877251022623,-2.87519741222024,0.0040377495623675,"**"
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",0.118969586101795,0.00286972566437125,41.4567801998806,0,"***"
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.00222628498807427,0.00166377223506632,-1.33809480718106,0.180865533322484,""
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0225376843324891,0.00125552381009018,-17.9508219209879,4.72853761496176e-72,"***"
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.017899006620366,0.00323192005138323,-5.53819597508466,3.05603187973617e-08,"***"
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",0.0679945235474445,0.00164046858316193,41.4482326850712,0,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",-0.00719661946195063,0.000149043543507407,-48.2853486477458,0,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",0.0268569440223569,0.000372398805415278,72.1187706077831,0,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",0.00387852167939004,0.000187428607405871,20.6933281587651,3.97786084606e-95,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0172590719503642,0.000260678672657973,-66.2082239961733,0,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",-0.0221219677367201,0.000272855652784968,-81.0757171820589,0,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",-0.00677425728356618,0.000204797258637589,-33.0778709081939,6.18472581309025e-240,"***"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.000597485138875213,0.0010500745246002,-0.568993080850805,0.569360835529608,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.00730755927133341,0.00023643178772055,-30.9076852219658,9.41709201688437e-210,"***"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.00379816602702321,0.000185508670294658,20.4743315824014,3.64717171612995e-93,"***"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.00595789917390494,0.000482900386747104,12.3377394953819,5.67262096977586e-35,"***"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.00279717727705601,0.000255059866185802,-10.9667479987556,5.52229818970535e-28,"***"
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",-0.01659014999395,0.00121790880991767,-13.6218326518809,2.970195575433e-42,"***"
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0638703459505797,0.00139949254677981,45.6382180080511,0,"***"
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",0.0180090275253004,0.00253973574369041,7.09090604014262,1.33236786757668e-12,"***"
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.0354155927259117,0.00176382602654909,20.0788468889996,1.12987120955785e-89,"***"
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.000610836903142738,0.000510878633444822,1.19565952293582,0.231829453095295,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",-0.0189902253293199,0.000950964455806326,-19.9694375676933,1.01590854902505e-88,"***"
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",0.00306746478182879,0.000445358042969284,6.88763755421915,5.67265136626787e-12,"***"
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",-0.0261093626852481,0.00121213071946445,-21.5400552646533,6.56284884946064e-103,"***"
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.0294261463613501,0.000563702089519808,-52.201591777701,0,"***"
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",-0.0867729179464989,0.000948790038653028,-91.4563964749125,0,"***"
"log(CV_GDP)",0.00600099630845491,0.000117393159401802,51.1187903880775,0,"***"
"Z_CV_CC",-0.00842457836399271,0.00390484940056888,-2.15746562793571,0.0309694024980697,"*"
"Z_CV_GE",0.0588452281351228,0.00352204403383412,16.707692342808,1.15208420843465e-62,"***"
"Z_factor(Country_name)Afghanistan",0.356468196552176,0.0557325423626031,6.39605123758662,1.59446519168984e-10,"***"
"Z_factor(Country_name)Azerbaijan",-3.79899446833185,0.260050438530891,-14.6086831838992,2.47250736317362e-48,"***"
"Z_factor(Country_name)Belize",-6.69661402471868,0.287002201083554,-23.3329709648084,2.05229140710828e-120,"***"
"Z_factor(Country_name)Bolivia (Plurinational State of)",-1.9511312524137,0.149034007358902,-13.0918525710377,3.66556921784115e-39,"***"
"Z_factor(Country_name)China",-10.4457025283085,0.400327077996845,-26.0929202705365,4.38680438894064e-150,"***"
"Z_factor(Country_name)Costa Rica",-12.2213287076634,0.426858621060863,-28.6308583326488,2.77541319134659e-180,"***"
"Z_factor(Country_name)Ecuador",-4.14092095482518,0.217468515082447,-19.0414734438927,7.73215063454661e-81,"***"
"Z_factor(Country_name)Egypt",-3.74933669438568,0.204107110166144,-18.3694565629473,2.30710207029749e-75,"***"
"Z_factor(Country_name)El Salvador",-8.40721853443911,0.285265675974976,-29.4715391387522,6.669725886701e-191,"***"
"Z_factor(Country_name)Guatemala",-0.824733842516933,0.118805386829869,-6.94188929074373,3.86890374323119e-12,"***"
"Z_factor(Country_name)Honduras",-2.61187819856016,0.160371300573223,-16.2864439536525,1.23186901481055e-59,"***"
"Z_factor(Country_name)Jamaica",-7.38770775741844,0.296753441032791,-24.8951039344548,8.40635716137224e-137,"***"
"Z_factor(Country_name)Kuwait",-15.1791488863495,0.48425614196257,-31.3452893438422,1.12788298849562e-215,"***"
"Z_factor(Country_name)Kyrgyzstan",-14.642986534043,0.660360029169159,-22.1742472094597,6.08854427073415e-109,"***"
"Z_factor(Country_name)Mexico",-4.62240286009431,0.252417658754296,-18.3125177648279,6.57577378750479e-75,"***"
"Z_factor(Country_name)Myanmar",-0.853815882873148,0.112118671001588,-7.61528722420419,2.63105731160525e-14,"***"
"Z_factor(Country_name)Nepal",-0.149400465861257,0.11741874971354,-1.27237316208648,0.203240564995438,""
"Z_factor(Country_name)Panama",-11.0133201480778,0.361353435900744,-30.4779726824099,5.10428475741934e-204,"***"
"Z_factor(Country_name)Singapore",-5.85297606341403,0.457155886591361,-12.8030202280778,1.57696518812754e-37,"***"
"Z_factor(Country_name)South Africa",-6.58655506802977,0.277231612396151,-23.7583117275165,9.01564074726406e-125,"***"
"Z_factor(Country_name)Thailand",-17.297355348288,0.513499069550156,-33.6852710627911,9.4992559623505e-249,"***"
"Z_factor(Country_name)Türkiye",-4.79360169149017,0.268291893347559,-17.8671134326086,2.12720501403079e-71,"***"
"Z_factor(Country_name)Uruguay",-20.8181692393805,0.76061613367979,-27.3701389144405,6.2196512074797e-165,"***"
"sigmaSq",0.120726411317013,0.0037355565008614,32.3181864038664,3.8846133701349e-229,"***"
"gamma",0.99999999,8.56865425931806e-09,116704439.196218,0,"***"
