"Variable","Estimate","Std_Error","z_value","p_value","Significance"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",-0.601077605011243,0.244509391422077,-2.45830068741061,0.013959623967002,"*"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",0.172547862092672,0.0867205416701107,1.98970000382439,0.0466239922864083,"*"
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.115345443223691,0.0663111707818701,-1.7394571964823,0.0819543750091041,"."
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",-0.0544497964564001,0.176913800112407,-0.307775857066006,0.758252893696827,""
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",-0.181425286847079,0.132239579847575,-1.3719439146449,0.170080898115183,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.0543983770180551,0.052159929574595,1.04291507794808,0.296987625695694,""
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0697161150451477,0.111618639321297,0.624592052627236,0.532238837035862,""
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",-0.137056350553302,0.239152291093057,-0.573092358542248,0.566582160886287,""
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.112863562022428,0.146338491769236,-0.771250001676968,0.440558761723074,""
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0613182727700528,0.140197527161745,0.437370572872589,0.661842621771224,""
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.595774615201645,0.229293565300245,-2.59830499133945,0.00936852413948873,"**"
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-0.978625757138166,0.278754859423492,-3.51070384624726,0.000446922001179774,"***"
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",-0.00462965065149658,0.0115382971775261,-0.401242105335445,0.688241883635212,""
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",0.0164888365505897,0.054497677366,0.302560353900086,0.762224932047393,""
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0719631302153821,0.025247352946574,-2.85032376929429,0.00436747458090841,"**"
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0174664448575363,0.0208480682312655,-0.837796800345374,0.40214483608359,""
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",-0.0115405452854626,0.0260209324578246,-0.443510058840813,0.657396845176505,""
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",0.0272161652542355,0.0206544522826084,1.31769000125712,0.187607443053778,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.165622079078348,0.0856199176923684,-1.93438727275383,0.0530655301033546,"."
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0550544938662568,0.0226077554898742,-2.43520387908102,0.014883401089737,"*"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0981647901889418,0.0235007948186758,4.17708383679565,2.95270217944583e-05,"***"
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",-0.0359685171988325,0.0587598624976408,-0.612127320758734,0.540453522838006,""
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.076586561567862,0.0266704364411252,2.87159011203008,0.00408412322244814,"**"
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.0120373986204281,0.117101769528046,0.102794335806728,0.918126200822491,""
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0583205324555969,0.10474934359379,0.556762748621697,0.577689538435365,""
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",0.279102352343415,0.178869432554512,1.56036919420738,0.118672660333307,""
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.794192122885106,0.258394845386986,3.07356023954612,0.00211520978540655,"**"
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0182505866940266,0.0342925761183057,-0.532202265326001,0.594585914175972,""
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",0.200694223552248,0.11499251723008,1.74528072248992,0.0809360158645553,"."
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",-0.118488537632263,0.0668933058642121,-1.7713063527281,0.0765097716280094,"."
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",-0.0923861017755213,0.0887036064833458,-1.04151460620563,0.29763677788256,""
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.00902991063215514,0.0674491255280877,-0.133877356621841,0.893499555877177,""
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",0.188978478162375,0.149906765734996,1.260640086762,0.207438548959753,""
"log(CV_GDP)",-0.124987945181326,0.0305206299821171,-4.0951954548304,4.21812375387196e-05,"***"
"Z_CV_CC",0.0146705001913443,0.00517692440752959,2.8338254601529,0.00459944457630028,"**"
"Z_CV_GE",0.00478631823279702,0.00467876793339644,1.02298688478069,0.306314046899722,""
"Z_factor(Country_name)Afghanistan",0.292833391490907,0.328308561343875,0.891945644951335,0.372422067342105,""
"Z_factor(Country_name)Azerbaijan",-0.333640407537398,0.257878021732691,-1.29379155810044,0.195737429428902,""
"Z_factor(Country_name)Belize",-1.0988088092862,0.258009299542075,-4.25879536604459,2.05531512754708e-05,"***"
"Z_factor(Country_name)Bolivia (Plurinational State of)",-0.261158968609879,0.315909451113728,-0.826689317743336,0.408413177558461,""
"Z_factor(Country_name)China",-0.858296180613023,0.245273880628731,-3.49933787655205,0.000466415145438602,"***"
"Z_factor(Country_name)Costa Rica",-1.37654481149232,0.291048792607046,-4.72960151857025,2.24960944114947e-06,"***"
"Z_factor(Country_name)Ecuador",-0.694798928715676,0.210422840703014,-3.30191782600397,0.000960261977580985,"***"
"Z_factor(Country_name)Egypt",-0.856989697138942,0.176985336380851,-4.84215085081852,1.2844119336897e-06,"***"
"Z_factor(Country_name)El Salvador",-0.642299335276125,0.204229358645618,-3.14499021852511,0.00166092383152933,"**"
"Z_factor(Country_name)Guatemala",-0.204774297638739,0.168860884751774,-1.21268047327691,0.22525200826835,""
"Z_factor(Country_name)Honduras",-0.690884253187844,0.157861615948336,-4.37651831344455,1.20590063800687e-05,"***"
"Z_factor(Country_name)Jamaica",-0.938261899246759,0.24217148977494,-3.87436977044129,0.000106900991096821,"***"
"Z_factor(Country_name)Kuwait",-1.20692910622173,0.257768000301846,-4.68223016359059,2.83770598455816e-06,"***"
"Z_factor(Country_name)Kyrgyzstan",-0.771013653464978,0.296453059477047,-2.60079506288474,0.00930079972887977,"**"
"Z_factor(Country_name)Mexico",-0.743622338091685,0.301441821500842,-2.46688510037951,0.0136294083885631,"*"
"Z_factor(Country_name)Myanmar",-0.668949033923723,0.164548864505134,-4.06535186940079,4.79600482205693e-05,"***"
"Z_factor(Country_name)Nepal",-0.0979749227914859,0.167048747254101,-0.586504983736601,0.557536213417141,""
"Z_factor(Country_name)Panama",-0.824177391763502,0.248104555452205,-3.32189544146549,0.00089408190920777,"***"
"Z_factor(Country_name)Singapore",-1.84587930090924,0.408718593492835,-4.51625967180668,6.29414753225367e-06,"***"
"Z_factor(Country_name)South Africa",0.691311671125798,0.263681383493095,2.62176897726988,0.00874747049962166,"**"
"Z_factor(Country_name)Thailand",-0.968459358252455,0.229536470349734,-4.21919600304413,2.45175061664196e-05,"***"
"Z_factor(Country_name)Türkiye",-0.659062259374449,0.24554690087327,-2.68405855268603,0.00727343666761838,"**"
"Z_factor(Country_name)Uruguay",-1.46295759064127,0.332342654641664,-4.40195554259699,1.07279542340456e-05,"***"
"sigmaSq",0.0659775178143854,0.00491558972452596,13.4220961292183,4.48835851376644e-41,"***"
"gamma",0.999996067189056,0.000244646053599427,4087.52175837836,0,"***"
