iso3,M49,Country_name,group1,group2,group3,years,CV_GDP,CV_POP,CV_CC,CV_GE,CV_ODA_PC,CV_FDI,CV_FDI_PC,CV_FDI_GDP,GVT_TOTAL,GVT_ECON_AFFAIRS,GVT_AGRI_FORESTRY,GVT_ENERGY,GVT_INDUSTRY,GVT_TRANSPORT,GVT_COMMUNICATION,GVT_ENV_PROTECTION,GVT_HOUSING_AMEN,GVT_HEALTH,GVT_EDUCATION,GVT_SOCIAL_PROTECTION,GVT_OTHER,GVT_TOTAL_PC,GVT_ECON_AFFAIRS_PC,GVT_AGRI_FORESTRY_PC,GVT_ENERGY_PC,GVT_INDUSTRY_PC,GVT_TRANSPORT_PC,GVT_COMMUNICATION_PC,GVT_ENV_PROTECTION_PC,GVT_HOUSING_AMEN_PC,GVT_HEALTH_PC,GVT_EDUCATION_PC,GVT_SOCIAL_PROTECTION_PC,GVT_OTHER_PC,X1.14,X1.56,X1.57,X1.58,X1.62,X1.63,X1.64,X1.77,X1.78,X1.79,X1.80
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2033,20904595626.0,54044254,29.21397183,2.11928311,7.238019724,26587399.76,0.491956088,0.127184473,,,,,,,,,,,,,,,56.35384772265524,0.042915261829538066,9.747356636752889,0.0270652127035254,16.98254800280705,0.003276669540811083,0.5878528440257853,0.9260152048146973,16.8780890146118,0.02059995644502538,22.48295954800056,178.57370830592822,90.0000007357975,1.986228623388576e-09,2.2323509092919982e-14,3.897669861817055e-06,0.00030256805454672084,1.5573424624924363e-09,4.59915701163404e-11,99.99999778793389,7.712874563580044e-07,0.00017938655806129495,7.916309090006224e-11
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2034,21218446486.0,55359464,30.79385834,2.189696205,5.380960466,26998154.18,0.487688143,0.127239071,,,,,,,,,,,,,,,56.00114368235543,0.00141595161502551,9.70767659619875,5.281216191957469e-10,16.838952053636014,8.781593011441939e-05,1.1188301013311006,1.4823388857085402,16.798034688488364,0.0005825721118352052,22.240091108667766,178.4473065594219,94.66633214840144,4.597331569453285e-26,1.705257812568637e-38,6.0095202845804394e-15,7.423493017921057e-10,3.3061039857112314e-29,4.050519396449452e-27,94.83815259690704,7.413124566546059e-12,2.438603801182228e-11,1.3211857515230373e-24
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2035,21532297346.0,56647232,32.37374484,2.260109299,3.895312517,27408908.6,0.483852567,0.127292077,,,,,,,,,,,,,,,55.99715158780624,0.0011476328773170664,9.747339052569396,5.68157668955375e-13,16.633239496020202,5.7427089111705303e-05,1.1659264229658437,1.5289654527502192,16.997047714960377,0.0005780028097379003,22.74669331524896,178.18270142851685,95.56429834569924,3.676634030965397e-26,3.789688851591092e-39,1.582145833568624e-13,4.608428449602365e-08,1.0454991189824279e-30,2.0239264381394005e-26,94.42427651487466,6.954065391103911e-12,1.3374906833793366e-12,1.724851418192236e-25
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2036,21846148205.0,57953661,33.95363134,2.330522393,2.706793723,27819663.02,0.480032884,0.127343561,,,,,,,,,,,,,,,56.00264594102107,0.02710651635970187,9.752289073883416,4.763302668271478e-14,16.646047277773494,0.0003393197907192415,1.176701636757567,1.5554683902495159,17.005688427827877,0.024660223114525478,22.751953029891308,178.1848418456526,96.7294301170216,1.1618662199251542e-09,4.845386320754517e-16,0.028933169317793273,3.012820819862525,4.463177262497478e-14,3.0162796063306214e-09,90.2715760968293,6.913545753166029e-05,2.468510647849934e-06,1.9396943850959832e-12
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2037,22159999065.0,59279044,35.53351784,2.400935488,1.75597834,28230417.44,0.476229297,0.127393586,,,,,,,,,,,,,,,56.002612656697856,0.027098482465909894,9.75226931430595,-5.436385024922595e-06,16.64602409163688,1.2465725224353967e-06,1.1766915891547138,1.555454042913776,17.00565156574836,0.02463354875869462,22.75193309727554,178.18476944366535,511.96119073988325,1.408405737337727e-10,2.6186017463778862e-17,0.4226182200070452,0.4246569613970723,3.9480833523449187e-16,1.0491876421294313e-09,78.27166282198561,1.0514114172043698e-06,1.0607951820329795e-09,2.1438755076792307e-16
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2038,22473849925.0,60597838,37.11340434,2.471348582,0.995325756,28641171.86,0.472643461,0.127442214,,,,,,,,,,,,,,,56.00261500333587,0.026433873482224667,9.752257667801945,-2.885904949298936e-12,16.646012728757448,0.0003291315182735132,1.1767002075076847,1.5554446096595986,17.005651348310785,0.024959645974579812,22.75193949204721,178.18477791652,96.32521732876704,1.2151711139330228e-09,5.241600155782919e-16,0.028989522295771113,3.0306743552441917,4.4694468165565427e-14,3.166546098066179e-09,95.15591473866189,5.9645800028620624e-05,2.0491126812542985e-06,1.7617018688370142e-12
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2039,22787700785.0,61944472,38.69329084,2.541761676,0.386803465,29051926.28,0.468999498,0.127489502,,,,,,,,,,,,,,,56.00301967221899,0.025226236655837838,9.752732070507365,-4.426229570050883e-08,16.64632819757121,2.263816084390826e-06,1.1770998016145897,1.5555485595335004,17.00601454930064,0.02621629016969926,22.752301499231677,178.18515183370738,401.8101005545073,2.1717815455949667e-10,5.4521936533988415e-17,0.29201081873624785,0.5179041053173787,6.820411918888213e-16,1.4385710516743807e-09,97.73798024940993,1.4407224967010425e-06,1.954308960931182e-09,5.998488906505102e-16
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2040,23101551644.0,63347870,40.27317734,2.612174771,-0.100014545,29462680.7,0.46509347,0.127535506,,,,,,,,,,,,,,,56.00478758728974,0.025346193345191927,9.754172346924562,-6.960654706963986e-10,16.647940122919877,0.00020202025829610013,1.1780038692976869,1.5567619187038106,17.00735679182876,0.020468570686252616,22.754095268510167,178.1871149649409,112.41010824281682,1.6557945117281683e-10,3.4827999089467524e-17,0.011226322832467219,0.94010950673629,4.999085143423589e-15,4.3041866801284144e-10,77.90804357722526,3.5951316100176763e-05,1.15678243038473e-06,3.562573287861431e-13
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2000,5273000000.0,8174785,4.255319118,18.03278732,17.47018925,129930000.0,15.89399599,2.464062204,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76.0,59.9,55.9,63.6,74.0,70.2,77.7,80.7,24.3,23.6,25.1
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2001,5475000000.0,8251771,5.302262783,17.12450218,28.4679788,226510000.0,27.449865,4.13716895,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,55.7,52.0,59.2,69.0,65.3,72.4,88.0,24.8,24.0,25.6
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2002,6232000000.0,8326133,6.349206448,16.21621704,42.9284906,1392440000.0,167.2372997,22.34338896,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76.0,51.7,48.2,55.0,64.1,60.6,67.4,94.0,25.1,24.3,25.9
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2003,7276000000.0,8400530,10.58201027,18.91891861,36.68083098,3285000000.0,391.0467554,45.14843321,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,47.9,44.7,51.0,59.6,56.3,62.7,95.8,25.3,24.5,26.2
