iso3,M49,Country_name,group1,group2,group3,years,CV_GDP,CV_POP,CV_CC,CV_GE,CV_ODA_PC,CV_FDI,CV_FDI_PC,CV_FDI_GDP,GVT_TOTAL,GVT_ECON_AFFAIRS,GVT_AGRI_FORESTRY,GVT_ENERGY,GVT_INDUSTRY,GVT_TRANSPORT,GVT_COMMUNICATION,GVT_ENV_PROTECTION,GVT_HOUSING_AMEN,GVT_HEALTH,GVT_EDUCATION,GVT_SOCIAL_PROTECTION,GVT_OTHER,GVT_TOTAL_PC,GVT_ECON_AFFAIRS_PC,GVT_AGRI_FORESTRY_PC,GVT_ENERGY_PC,GVT_INDUSTRY_PC,GVT_TRANSPORT_PC,GVT_COMMUNICATION_PC,GVT_ENV_PROTECTION_PC,GVT_HOUSING_AMEN_PC,GVT_HEALTH_PC,GVT_EDUCATION_PC,GVT_SOCIAL_PROTECTION_PC,GVT_OTHER_PC,X1.14,X1.56,X1.57,X1.58,X1.62,X1.63,X1.64,X1.77,X1.78,X1.79,X1.80
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2033,20904595626.0,54044254,29.21397183,2.11928311,7.238019724,26587399.76,0.491956088,0.127184473,,,,,,,,,,,,,,,45.56672294153293,0.18361374093864002,14.55957671486309,4.620942918901838e-07,,8.903412956423136e-07,1.9111938237536554,2.1738396312968993,24.204666174868564,0.23509216506450223,31.64110633088944,171.52875792315456,89.99986777912983,3.968418619422219e-05,3.594666552456259e-08,11.99947855687842,0.1825019825612973,1.204640138238085e-07,0.00027592695286800224,91.43710699107847,2.3994293673476438e-05,2.0732101525755245e-06,7.55849942705741e-08
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2034,21218446486.0,55359464,30.79385834,2.189696205,5.380960466,26998154.18,0.487688143,0.127239071,,,,,,,,,,,,,,,38.73815788771783,0.003091031623864107,20.36559612446679,-0.00045987429406601295,,-4.09801068125882e-12,10.64926049083348,6.808087978091414,5.411567960058452,0.0013957067258353957,37.327990457066505,172.69142803821885,106.86584583228496,1.1187420130723232e-16,5.192349045504104e-27,15.887601104212573,2.4212026241171203,3.372006686064588e-24,3.6214516287408765e-13,86.90529470625653,6.146422324240844e-20,2.1537349709919244e-28,2.430213799422919e-30
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2035,21532297346.0,56647232,32.37374484,2.260109299,3.895312517,27408908.6,0.483852567,0.127292077,,,,,,,,,,,,,,,38.51498594779247,0.0030555937686800893,20.651669984138,-4.365785689645984e-12,,-0.0001875275917206659,11.020209920722827,6.871588552187346,4.878790373819544,0.0012953029602621937,37.4750995434463,172.6502139148039,96.93088167636779,7.355893775119588e-17,3.1511002519195354e-27,8.465450647226977,1.9438632615874047,1.8909668402768086e-24,1.9823856867089046e-13,95.50154191821444,4.411029005349522e-20,1.4004609785685881e-28,2.6429967627687187e-30
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2036,21846148205.0,57953661,33.95363134,2.330522393,2.706793723,27819663.02,0.480032884,0.127343561,,,,,,,,,,,,,,,38.5113420630321,0.002762581886704082,20.650190007112037,-9.765668917328686e-09,,-2.241058856843287e-11,11.020540393018432,6.871686783881058,4.877468502374278,0.0012259007245031335,37.47218901788598,172.648678262879,101.49200478884829,3.7669905861588034e-17,1.3495396775676073e-27,4.96159340878012,1.423774866904772,7.6911050016652685e-25,1.0333190298495641e-13,109.56442811025389,2.4684539997080486e-20,8.279020609625299e-29,2.2738229754721318e-30
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2037,22159999065.0,59279044,35.53351784,2.400935488,1.75597834,28230417.44,0.476229297,0.127393586,,,,,,,,,,,,,,,38.58441452779749,0.0030437411147751087,20.722621024346154,-7.068150500730712e-13,,-0.0002576345770705295,11.033323401923544,6.903967983436902,4.902004748721325,0.0013028325311347096,37.52683165313572,172.68838655659434,97.00735117549786,7.560699379762338e-17,3.265840960521554e-27,8.619631224701209,1.9858901948940413,1.9464619035216737e-24,2.0692052731796706e-13,95.95896165660093,4.460339512462057e-20,1.3835829391814259e-28,2.6335073739781227e-30
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2038,22473849925.0,60597838,37.11340434,2.471348582,0.995325756,28641171.86,0.472643461,0.127442214,,,,,,,,,,,,,,,38.583221068058336,0.0027520680902059116,20.721791312524708,-7.419154169691978e-10,,-3.5745405592028563e-09,11.032101974648043,6.90307034987519,4.899676173279658,0.0012301494699481857,37.525240950712664,172.6869685291889,101.8732876540001,3.7825114793926434e-17,1.3534101922059694e-27,4.976256986931445,1.4358284465277895,7.737501518109254e-25,1.0510686056060443e-13,109.82661718370149,2.4544166779808382e-20,8.115533982942104e-29,2.2503578382797558e-30
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2039,22787700785.0,61944472,38.69329084,2.541761676,0.386803465,29051926.28,0.468999498,0.127489502,,,,,,,,,,,,,,,38.638519512517156,0.0023170659860827004,20.756378080620266,-2.1730864596057185e-09,,-2.0316663251436324e-10,11.033674023906169,6.951597886118189,4.974536258426633,0.001138820149937196,37.5752233577725,172.75126836595828,110.92000003634833,1.3233829483171458e-17,3.57534394003099e-28,2.1870051166649915,0.8919045125037902,1.879355847030298e-25,3.932282797441573e-14,138.53167738775517,9.772150879248884e-21,3.4530216454006794e-29,1.7662101255406725e-30
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2040,23101551644.0,63347870,40.27317734,2.612174771,-0.100014545,29462680.7,0.46509347,0.127535506,,,,,,,,,,,,,,,38.95485641868828,0.0027059459267410302,20.95794170132357,-6.202870116586428e-09,,-2.2475999461208653e-09,11.192663071886983,6.9539942894022255,4.8834952524948685,0.0012133776467565924,37.36958197586583,172.7665800070034,103.55636624315763,3.230373414236376e-17,1.0579371700546452e-27,4.3097489814941525,1.3318958004730972,6.177402639416267e-25,8.863898984872184e-14,113.64268530514464,2.1114728917502125e-20,6.850760028304687e-29,2.0914440812213577e-30
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2000,5273000000.0,8174785,4.255319118,18.03278732,17.47018925,129930000.0,15.89399599,2.464062204,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76.0,59.9,55.9,63.6,74.0,70.2,77.7,80.7,24.3,23.6,25.1
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2001,5475000000.0,8251771,5.302262783,17.12450218,28.4679788,226510000.0,27.449865,4.13716895,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,55.7,52.0,59.2,69.0,65.3,72.4,88.0,24.8,24.0,25.6
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2002,6232000000.0,8326133,6.349206448,16.21621704,42.9284906,1392440000.0,167.2372997,22.34338896,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76.0,51.7,48.2,55.0,64.1,60.6,67.4,94.0,25.1,24.3,25.9
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2003,7276000000.0,8400530,10.58201027,18.91891861,36.68083098,3285000000.0,391.0467554,45.14843321,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,47.9,44.7,51.0,59.6,56.3,62.7,95.8,25.3,24.5,26.2
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2004,8682000000.0,8489874,10.34482765,17.91044807,21.16735811,3556100000.0,418.8636957,40.95945635,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,44.5,41.4,47.4,55.5,52.4,58.4,95.9,25.4,24.6,26.3
