iso3,M49,Country_name,group1,group2,group3,years,CV_GDP,CV_POP,CV_CC,CV_GE,CV_ODA_PC,CV_FDI,CV_FDI_PC,CV_FDI_GDP,GVT_TOTAL,GVT_ECON_AFFAIRS,GVT_AGRI_FORESTRY,GVT_ENERGY,GVT_INDUSTRY,GVT_TRANSPORT,GVT_COMMUNICATION,GVT_ENV_PROTECTION,GVT_HOUSING_AMEN,GVT_HEALTH,GVT_EDUCATION,GVT_SOCIAL_PROTECTION,GVT_OTHER,GVT_TOTAL_PC,GVT_ECON_AFFAIRS_PC,GVT_AGRI_FORESTRY_PC,GVT_ENERGY_PC,GVT_INDUSTRY_PC,GVT_TRANSPORT_PC,GVT_COMMUNICATION_PC,GVT_ENV_PROTECTION_PC,GVT_HOUSING_AMEN_PC,GVT_HEALTH_PC,GVT_EDUCATION_PC,GVT_SOCIAL_PROTECTION_PC,GVT_OTHER_PC,X1.14,X1.56,X1.57,X1.58,X1.62,X1.63,X1.64,X1.77,X1.78,X1.79,X1.80
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2033,20904595626.0,54044254,29.21397183,2.11928311,7.238019724,26587399.76,0.491956088,0.127184473,,,,,,,,,,,,,,,54.06263670037041,6.345757998054361,16.72178178969573,4.565723853164553e-10,16.824859915895484,-3.9045572407880493e-10,8.41485953708199e-06,1.4942108943844867,18.10512746595236,9.293140626075685,17.97961969619665,179.51629316792773,47265.02227074252,5.741943512744523e+20,2.56648192611893e+17,4.710104146070775e+25,3.974234092061292e+24,1.9376829413516965e+24,1.3411870211494736e+25,0.07826747157826114,128316654.83588292,9.526571939496314e-08,14.710514881596907
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2034,21218446486.0,55359464,30.79385834,2.189696205,5.380960466,26998154.18,0.487688143,0.127239071,,,,,,,,,,,,,,,54.07600840060544,6.3595706557428695,16.89541455075118,9.589275030831287e-14,16.975130946784155,7.357502914174663e-05,6.543836473767977e-06,0.48347564815940747,18.242464129833152,9.504876081477883,18.075150219208545,179.73125956331043,154.1552440087824,21935921.207470074,522559.4662346831,387316527.9600591,11700966259.956,940055.1582810052,187500680.32833293,7.49618772578691,2560886.757580843,0.3138036557320886,8.35557075614698
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2035,21532297346.0,56647232,32.37374484,2.260109299,3.895312517,27408908.6,0.483852567,0.127292077,,,,,,,,,,,,,,,53.26721584735835,6.6510400405602015,16.399125276142733,5.350344973016271e-13,17.50648621225102,6.328106448534728e-05,1.4115654632511296e-05,0.5205621102216325,18.17509529546313,10.122400637065894,19.47576026957683,178.52640058192253,147.76670452325757,25855083.5216385,592302.1000757795,471598198.57362807,10536149496.027273,1076342.4613293482,218142650.5070381,9.691271335197289,2957683.8872923795,0.49279320413223066,5.875028318027663
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2036,21846148205.0,57953661,33.95363134,2.330522393,2.706793723,27819663.02,0.480032884,0.127343561,,,,,,,,,,,,,,,53.82571984875345,4.070020627792693,16.435664798364286,0.5846074315124733,17.703560803453716,0.009679137190087776,0.3737015523740816,1.0624825741463533,18.140283028504296,9.847462708446303,19.609343751678136,178.98166574423163,62.348847656841954,12.263083202388295,9.403464068168914,24.71121612395345,13.492702077780992,10.402754215008075,17.616404875392856,91.22888709268756,1.3050609487649232,3.605843776665885,1.3473877569292227
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2037,22159999065.0,59279044,35.53351784,2.400935488,1.75597834,28230417.44,0.476229297,0.127393586,,,,,,,,,,,,,,,53.988658547786116,4.778813056448263,16.422460781091335,2.669915180284818,17.413706325195008,0.022444154583748807,1.9528877418334163,0.48229123439123833,19.69885444725878,6.610005824083256,19.39476323520642,179.79449994244632,53.777055558221264,5.45098519394225,3.9287459848536113,10.212489536398465,3.1752593908803854,3.439086173162194,4.848497339826427,111.2667692445336,0.4029191679668781,3.3738476703740834,0.6401258089275933
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2038,22473849925.0,60597838,37.11340434,2.471348582,0.995325756,28641171.86,0.472643461,0.127442214,,,,,,,,,,,,,,,55.94793109947504,0.5260804012727025,18.183656332866036,6.182640667939531,15.175715279058364,0.7237182043324054,2.0822859361405994,5.123273295336722,19.74525482185464,1.8536303816806148,21.231215125885633,178.9264071103595,38.47064585318348,0.6019059216513363,0.038165566885572634,0.441385217240924,1.5894436049982366,0.4355228620116264,0.16702571771494748,162.3334849499364,1.0674182096092841,1.409844462208167,0.8653082939856473
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2039,22787700785.0,61944472,38.69329084,2.541761676,0.386803465,29051926.28,0.468999498,0.127489502,,,,,,,,,,,,,,,54.95350562324553,0.009905433178977139,18.298871927027843,5.360719721072256,8.024863193123513,0.013037531496501775,10.083321294984984,4.51358818518929e-05,26.871758833587986,6.0252401569219165,20.29378727630403,178.1491630819569,44.794808190113265,4338.39346644207,1249.3421617810143,482.91284176946704,0.5133299175038298,16.05908372970838,18.09415622276501,212.00245472572826,9.374130422930959e-05,0.0008959039801005661,2.213246788449299
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2040,23101551644.0,63347870,40.27317734,2.612174771,-0.100014545,29462680.7,0.46509347,0.127535506,,,,,,,,,,,,,,,54.97752342128233,0.16344653760555763,18.382517683717058,5.30443562977394,8.097887603122397,0.010970219050012178,10.211422001302642,0.003979097155354918,26.866670471774988,6.311879415938782,20.37577210055604,178.20596953091953,39.19135272041792,26.794128654911248,18.139803729416045,32.16376893539356,0.669189215053487,0.7992260664338477,6.347119684593046,301.9386194086156,0.01747346271674457,0.19825841312863862,0.09435663078976818
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2000,5273000000.0,8174785,4.255319118,18.03278732,17.47018925,129930000.0,15.89399599,2.464062204,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76.0,59.9,55.9,63.6,74.0,70.2,77.7,80.7,24.3,23.6,25.1
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2001,5475000000.0,8251771,5.302262783,17.12450218,28.4679788,226510000.0,27.449865,4.13716895,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,55.7,52.0,59.2,69.0,65.3,72.4,88.0,24.8,24.0,25.6
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2002,6232000000.0,8326133,6.349206448,16.21621704,42.9284906,1392440000.0,167.2372997,22.34338896,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76.0,51.7,48.2,55.0,64.1,60.6,67.4,94.0,25.1,24.3,25.9
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2003,7276000000.0,8400530,10.58201027,18.91891861,36.68083098,3285000000.0,391.0467554,45.14843321,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,47.9,44.7,51.0,59.6,56.3,62.7,95.8,25.3,24.5,26.2
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2004,8682000000.0,8489874,10.34482765,17.91044807,21.16735811,3556100000.0,418.8636957,40.95945635,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,44.5,41.4,47.4,55.5,52.4,58.4,95.9,25.4,24.6,26.3
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2005,13239000000.0,8597248,15.60975647,26.96078491,25.07206408,1679920000.0,195.4020635,12.68917592,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,75.0,41.4,38.5,44.2,51.8,48.8,54.6,94.4,25.2,24.3,26.1
