iso3,M49,Country_name,group1,group2,group3,years,CV_GDP,CV_POP,CV_CC,CV_GE,CV_ODA_PC,CV_FDI,CV_FDI_PC,CV_FDI_GDP,GVT_TOTAL,GVT_ECON_AFFAIRS,GVT_AGRI_FORESTRY,GVT_ENERGY,GVT_INDUSTRY,GVT_TRANSPORT,GVT_COMMUNICATION,GVT_ENV_PROTECTION,GVT_HOUSING_AMEN,GVT_HEALTH,GVT_EDUCATION,GVT_SOCIAL_PROTECTION,GVT_OTHER,GVT_TOTAL_PC,GVT_ECON_AFFAIRS_PC,GVT_AGRI_FORESTRY_PC,GVT_ENERGY_PC,GVT_INDUSTRY_PC,GVT_TRANSPORT_PC,GVT_COMMUNICATION_PC,GVT_ENV_PROTECTION_PC,GVT_HOUSING_AMEN_PC,GVT_HEALTH_PC,GVT_EDUCATION_PC,GVT_SOCIAL_PROTECTION_PC,GVT_OTHER_PC,X1.14,X1.56,X1.57,X1.58,X1.62,X1.63,X1.64,X1.77,X1.78,X1.79,X1.80
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2034,21218446486.0,55359464,30.79385834,2.189696205,5.380960466,26998154.18,0.487688143,0.127239071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2035,21532297346.0,56647232,32.37374484,2.260109299,3.895312517,27408908.6,0.483852567,0.127292077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2036,21846148205.0,57953661,33.95363134,2.330522393,2.706793723,27819663.02,0.480032884,0.127343561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2037,22159999065.0,59279044,35.53351784,2.400935488,1.75597834,28230417.44,0.476229297,0.127393586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2038,22473849925.0,60597838,37.11340434,2.471348582,0.995325756,28641171.86,0.472643461,0.127442214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2039,22787700785.0,61944472,38.69329084,2.541761676,0.386803465,29051926.28,0.468999498,0.127489502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2040,23101551644.0,63347870,40.27317734,2.612174771,-0.100014545,29462680.7,0.46509347,0.127535506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2000,5273000000.0,8174785,4.255319118,18.03278732,17.47018925,129930000.0,15.89399599,2.464062204,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76.0,59.9,55.9,63.6,74.0,70.2,77.7,80.7,24.3,23.6,25.1
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2001,5475000000.0,8251771,5.302262783,17.12450218,28.4679788,226510000.0,27.449865,4.13716895,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,55.7,52.0,59.2,69.0,65.3,72.4,88.0,24.8,24.0,25.6
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2002,6232000000.0,8326133,6.349206448,16.21621704,42.9284906,1392440000.0,167.2372997,22.34338896,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,76.0,51.7,48.2,55.0,64.1,60.6,67.4,94.0,25.1,24.3,25.9
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2003,7276000000.0,8400530,10.58201027,18.91891861,36.68083098,3285000000.0,391.0467554,45.14843321,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,47.9,44.7,51.0,59.6,56.3,62.7,95.8,25.3,24.5,26.2
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2004,8682000000.0,8489874,10.34482765,17.91044807,21.16735811,3556100000.0,418.8636957,40.95945635,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,77.0,44.5,41.4,47.4,55.5,52.4,58.4,95.9,25.4,24.6,26.3
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2005,13239000000.0,8597248,15.60975647,26.96078491,25.07206408,1679920000.0,195.4020635,12.68917592,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,75.0,41.4,38.5,44.2,51.8,48.8,54.6,94.4,25.2,24.3,26.1
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2006,20983000000.0,8711380,12.68292713,30.24390221,24.02653524,-583985000.0,-67.03702513,-2.783133966,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,78.0,38.6,35.9,41.2,48.5,45.7,51.2,88.6,24.5,23.6,25.4
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2007,33050000000.0,8828311,11.1650486,22.3300972,24.85708536,-4748880000.0,-537.9148967,-14.36877458,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,79.0,36.1,33.6,38.5,45.5,42.8,48.0,93.0,23.5,22.6,24.4
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2008,48852000000.0,8942638,10.67961121,23.30097008,25.68590278,14090000.0,1.575597715,0.028842217,14648.0,6053.0,359.0,0.0,5866.0,122.0,0.0,12.0,233.0,436.0,1246.0,2738.0,3605.0,1637.99541,676.8696217,40.14475371,0.0,655.9585661,13.64250683,0.0,1.341885918,26.05495157,48.75518835,139.3324878,306.1736369,403.1248945,81.0,33.7,31.4,36.0,42.7,40.2,45.1,98.0,22.2,21.3,23.2
AZE,31,Azerbaijan,Asia and Oceania,Developing economies,Upper middle income,2009,44297000000.0,9046336,9.090909004,30.14354134,24.31774083,473305000.0,52.32007743,1.068480936,14875.0,5156.0,501.0,0.0,4966.0,106.0,3.0,14.0,279.0,515.0,1494.0,3411.0,3483.0,1644.312128,569.9545098,55.3815379,0.0,548.9515313,11.71745113,0.331625975,1.547587885,30.84121571,56.92912578,165.1497358,377.0587341,385.0177575,81.0,31.6,29.3,33.7,40.1,37.7,42.3,99.8,20.8,19.9,21.8
